em_no,fl_no,date,cls
B0156,FB593,29,C
B0378,FB593,29,F
B0156,FB596,29,C
B0378,FB596,29,F
B0156,FB593,30,C
B0378,FB593,30,F
B0156,FB596,30,C
B0378,FB596,30,F
B0156,FB397,31,C
B0378,FB397,31,F
B0156,FB400,31,C
B0378,FB400,31,F
B0096,FB475,1,C
B0318,FB475,1,F
B0096,FB308,1,C
B0318,FB308,1,F
B0096,FB447,2,C
B0318,FB447,2,F
B0096,FB274,2,C
B0318,FB274,2,F
B0096,FB31,3,C
B0318,FB31,3,F
B0096,FB34,3,C
B0318,FB34,3,F
B0096,FB593,4,C
B0318,FB593,4,F
B0096,FB596,4,C
B0318,FB596,4,F
B0096,FB259,5,C
B0318,FB259,5,F
B0096,FB266,5,C
B0318,FB266,5,F
B0096,FB69,6,C
B0318,FB69,6,F
B0096,FB780,6,C
B0318,FB780,6,F
B0096,FB416,6,C
B0318,FB416,6,F
B0096,FB593,7,C
B0318,FB593,7,F
B0096,FB596,7,C
B0318,FB596,7,F
B0096,FB1895,8,C
B0318,FB1895,8,F
B0096,FB1892,10,C
B0318,FB1892,10,F
B0096,FB259,10,C
B0318,FB259,10,F
B0096,FB264,10,C
B0318,FB264,10,F
B0096,FB31,11,C
B0318,FB31,11,F
B0096,FB737,11,C
B0318,FB737,11,F
B0096,FB734,12,C
B0318,FB734,12,F
B0096,FB24,12,C
B0318,FB24,12,F
B0096,FB749,13,C
B0318,FB749,13,F
B0096,FB750,13,C
B0318,FB750,13,F
B0096,FB261,14,C
B0318,FB261,14,F
B0096,FB266,14,C
B0318,FB266,14,F
B0096,FB69,15,C
B0318,FB69,15,F
B0096,FB780,15,C
B0318,FB780,15,F
B0096,FB100,15,C
B0318,FB100,15,F
B0096,FB31,16,C
B0318,FB31,16,F
B0096,FB737,16,C
B0318,FB737,16,F
B0096,FB740,16,C
B0318,FB740,16,F
B0096,FB98,16,C
B0318,FB98,16,F
B0096,FB655,17,C
B0318,FB655,17,F
B0096,FB658,17,C
B0318,FB658,17,F
B0096,FB749,18,C
B0318,FB749,18,F
B0096,FB750,18,C
B0318,FB750,18,F
B0096,FB593,19,C
B0318,FB593,19,F
B0096,FB596,19,C
B0318,FB596,19,F
B0096,FB31,20,C
B0318,FB31,20,F
B0096,FB737,20,C
B0318,FB737,20,F
B0096,FB740,20,C
B0318,FB740,20,F
B0096,FB421,21,C
B0318,FB421,21,F
B0096,FB248,21,C
B0318,FB248,21,F
B0096,FB31,22,C
B0318,FB31,22,F
B0096,FB34,22,C
B0318,FB34,22,F
B0096,FB31,23,C
B0318,FB31,23,F
B0096,FB737,23,C
B0318,FB737,23,F
B0096,FB734,24,C
B0318,FB734,24,F
B0096,FB24,24,C
B0318,FB24,24,F
B0096,FB593,25,C
B0318,FB593,25,F
B0096,FB596,25,C
B0318,FB596,25,F
B0096,FB259,26,C
B0318,FB259,26,F
B0096,FB264,26,C
B0318,FB264,26,F
B0096,FB257,27,C
B0318,FB257,27,F
B0096,FB264,27,C
B0318,FB264,27,F
B0096,FB31,28,C
B0318,FB31,28,F
B0096,FB34,28,C
B0318,FB34,28,F
B0096,FB31,29,C
B0318,FB31,29,F
B0096,FB34,29,C
B0318,FB34,29,F
B0096,FB259,30,C
B0318,FB259,30,F
B0096,FB264,30,C
B0318,FB264,30,F
B0096,FB297,31,C
B0318,FB297,31,F
B0096,FB298,31,C
B0318,FB298,31,F
B0097,FB31,1,C
B0319,FB31,1,F
B0097,FB737,1,C
B0319,FB737,1,F
B0097,FB740,1,C
B0319,FB740,1,F
B0097,FB16,2,C
B0319,FB16,2,F
B0097,FB593,2,C
B0319,FB593,2,F
B0097,FB596,2,C
B0319,FB596,2,F
B0097,FB697,3,C
B0319,FB697,3,F
B0097,FB700,3,C
B0319,FB700,3,F
B0097,FB259,4,C
B0319,FB259,4,F
B0097,FB264,4,C
B0319,FB264,4,F
B0097,FB261,5,C
B0319,FB261,5,F
B0097,FB268,5,C
B0319,FB268,5,F
B0097,FB593,6,C
B0319,FB593,6,F
B0097,FB596,6,C
B0319,FB596,6,F
B0097,FB31,7,C
B0319,FB31,7,F
B0097,FB737,7,C
B0319,FB737,7,F
B0097,FB740,7,C
B0319,FB740,7,F
B0097,FB98,7,C
B0319,FB98,7,F
B0097,FB71,8,C
B0319,FB71,8,F
B0097,FB578,8,C
B0319,FB578,8,F
B0097,FB731,9,C
B0319,FB731,9,F
B0097,FB732,10,C
B0319,FB732,10,F
B0097,FB1605,10,C
B0319,FB1605,10,F
B0097,FB1606,11,C
B0319,FB1606,11,F
B0097,FB1169,11,C
B0319,FB1169,11,F
B0097,FB1170,11,C
B0319,FB1170,11,F
B0097,FB779,11,C
B0319,FB779,11,F
B0097,FB84,11,C
B0319,FB84,11,F
B0097,FB681,12,C
B0319,FB681,12,F
B0097,FB682,12,C
B0319,FB682,12,F
B0097,FB259,13,C
B0319,FB259,13,F
B0097,FB264,13,C
B0319,FB264,13,F
B0097,FB397,14,C
B0319,FB397,14,F
B0097,FB400,14,C
B0319,FB400,14,F
B0097,FB593,15,C
B0319,FB593,15,F
B0097,FB596,15,C
B0319,FB596,15,F
B0097,FB69,16,C
B0319,FB69,16,F
B0097,FB780,16,C
B0319,FB780,16,F
B0097,FB416,16,C
B0319,FB416,16,F
B0097,FB645,17,C
B0319,FB645,17,F
B0097,FB648,17,C
B0319,FB648,17,F
B0097,FB593,18,C
B0319,FB593,18,F
B0097,FB596,18,C
B0319,FB596,18,F
B0097,FB797,19,C
B0319,FB797,19,F
B0097,FB800,19,C
B0319,FB800,19,F
B0097,FB69,20,C
B0319,FB69,20,F
B0097,FB74,20,C
B0319,FB74,20,F
B0097,FB259,21,C
B0319,FB259,21,F
B0097,FB264,21,C
B0319,FB264,21,F
B0097,FB697,22,C
B0319,FB697,22,F
B0097,FB700,22,C
B0319,FB700,22,F
B0097,FB797,23,C
B0319,FB797,23,F
B0097,FB800,23,C
B0319,FB800,23,F
B0097,FB1103,24,C
B0319,FB1103,24,F
B0097,FB1104,24,C
B0319,FB1104,24,F
B0097,FB69,25,C
B0319,FB69,25,F
B0097,FB780,25,C
B0319,FB780,25,F
B0097,FB731,26,C
B0319,FB731,26,F
B0097,FB734,26,C
B0319,FB734,26,F
B0097,FB24,26,C
B0319,FB24,26,F
B0097,FB681,27,C
B0319,FB681,27,F
B0097,FB682,27,C
B0319,FB682,27,F
B0097,FB69,28,C
B0319,FB69,28,F
B0097,FB780,28,C
B0319,FB780,28,F
B0097,FB98,28,C
B0319,FB98,28,F
B0097,FB259,29,C
B0319,FB259,29,F
B0097,FB266,29,C
B0319,FB266,29,F
B0097,FB697,30,C
B0319,FB697,30,F
B0097,FB700,30,C
B0319,FB700,30,F
B0097,FB2177,31,C
B0319,FB2177,31,F
B0097,FB779,31,C
B0319,FB779,31,F
B0097,FB84,31,C
B0319,FB84,31,F
B0098,FB69,1,C
B0320,FB69,1,F
B0098,FB780,1,C
B0320,FB780,1,F
B0098,FB100,1,C
B0320,FB100,1,F
B0098,FB69,2,C
B0320,FB69,2,F
B0098,FB780,2,C
B0320,FB780,2,F
B0098,FB416,2,C
B0320,FB416,2,F
B0098,FB1103,3,C
B0320,FB1103,3,F
B0098,FB1104,3,C
B0320,FB1104,3,F
B0098,FB31,4,C
B0320,FB31,4,F
B0098,FB34,4,C
B0320,FB34,4,F
B0098,FB797,5,C
B0320,FB797,5,F
B0098,FB800,5,C
B0320,FB800,5,F
B0098,FB31,6,C
B0320,FB31,6,F
B0098,FB737,6,C
B0320,FB737,6,F
B0098,FB734,7,C
B0320,FB734,7,F
B0098,FB24,7,C
B0320,FB24,7,F
B0098,FB455,8,C
B0320,FB455,8,F
B0098,FB1106,9,C
B0320,FB1106,9,F
B0098,FB593,10,C
B0320,FB593,10,F
B0098,FB596,10,C
B0320,FB596,10,F
B0098,FB593,11,C
B0320,FB593,11,F
B0098,FB596,11,C
B0320,FB596,11,F
B0098,FB69,12,C
B0320,FB69,12,F
B0098,FB780,12,C
B0320,FB780,12,F
B0098,FB416,12,C
B0320,FB416,12,F
B0098,FB31,13,C
B0320,FB31,13,F
B0098,FB34,13,C
B0320,FB34,13,F
B0098,FB71,14,C
B0320,FB71,14,F
B0098,FB578,14,C
B0320,FB578,14,F
B0098,FB416,14,C
B0320,FB416,14,F
B0098,FB259,15,C
B0320,FB259,15,F
B0098,FB266,15,C
B0320,FB266,15,F
B0098,FB259,16,C
B0320,FB259,16,F
B0098,FB264,16,C
B0320,FB264,16,F
B0098,FB681,17,C
B0320,FB681,17,F
B0098,FB682,17,C
B0320,FB682,17,F
B0098,FB31,18,C
B0320,FB31,18,F
B0098,FB34,18,C
B0320,FB34,18,F
B0098,FB397,19,C
B0320,FB397,19,F
B0098,FB400,19,C
B0320,FB400,19,F
B0098,FB259,20,C
B0320,FB259,20,F
B0098,FB266,20,C
B0320,FB266,20,F
B0098,FB593,21,C
B0320,FB593,21,F
B0098,FB596,21,C
B0320,FB596,21,F
B0098,FB1103,22,C
B0320,FB1103,22,F
B0098,FB1104,22,C
B0320,FB1104,22,F
B0098,FB261,23,C
B0320,FB261,23,F
B0098,FB266,23,C
B0320,FB266,23,F
B0098,FB797,24,C
B0320,FB797,24,F
B0098,FB800,24,C
B0320,FB800,24,F
B0098,FB261,25,C
B0320,FB261,25,F
B0098,FB268,25,C
B0320,FB268,25,F
B0098,FB31,26,C
B0320,FB31,26,F
B0098,FB737,26,C
B0320,FB737,26,F
B0098,FB740,26,C
B0320,FB740,26,F
B0098,FB98,26,C
B0320,FB98,26,F
B0098,FB385,27,C
B0320,FB385,27,F
B0098,FB388,27,C
B0320,FB388,27,F
B0098,FB1103,28,C
B0320,FB1103,28,F
B0098,FB1104,28,C
B0320,FB1104,28,F
B0098,FB1103,29,C
B0320,FB1103,29,F
B0098,FB1104,29,C
B0320,FB1104,29,F
B0098,FB1103,30,C
B0320,FB1103,30,F
B0098,FB1104,30,C
B0320,FB1104,30,F
B0098,FB73,31,C
B0320,FB73,31,F
B0098,FB78,31,C
B0320,FB78,31,F
B0099,FB593,1,C
B0321,FB593,1,F
B0099,FB596,1,C
B0321,FB596,1,F
B0099,FB31,2,C
B0321,FB31,2,F
B0099,FB34,2,C
B0321,FB34,2,F
B0099,FB477,3,C
B0321,FB477,3,F
B0099,FB476,3,C
B0321,FB476,3,F
B0099,FB697,4,C
B0321,FB697,4,F
B0099,FB700,4,C
B0321,FB700,4,F
B0099,FB477,5,C
B0321,FB477,5,F
B0099,FB476,5,C
B0321,FB476,5,F
B0099,FB259,6,C
B0321,FB259,6,F
B0099,FB264,6,C
B0321,FB264,6,F
B0099,FB69,7,C
B0321,FB69,7,F
B0099,FB74,7,C
B0321,FB74,7,F
B0099,FB567,8,C
B0321,FB567,8,F
B0099,FB570,8,C
B0321,FB570,8,F
B0099,FB261,9,C
B0321,FB261,9,F
B0099,FB266,9,C
B0321,FB266,9,F
B0099,FB31,10,C
B0321,FB31,10,F
B0099,FB737,10,C
B0321,FB737,10,F
B0099,FB740,10,C
B0321,FB740,10,F
B0099,FB98,10,C
B0321,FB98,10,F
B0099,FB1103,11,C
B0321,FB1103,11,F
B0099,FB1104,11,C
B0321,FB1104,11,F
B0099,FB31,12,C
B0321,FB31,12,F
B0099,FB34,12,C
B0321,FB34,12,F
B0099,FB69,13,C
B0321,FB69,13,F
B0099,FB780,13,C
B0321,FB780,13,F
B0099,FB416,13,C
B0321,FB416,13,F
B0099,FB33,14,C
B0321,FB33,14,F
B0099,FB1647,14,C
B0321,FB1647,14,F
B0099,FB598,14,C
B0321,FB598,14,F
B0099,FB697,15,C
B0321,FB697,15,F
B0099,FB700,15,C
B0321,FB700,15,F
B0099,FB1103,16,C
B0321,FB1103,16,F
B0099,FB1104,16,C
B0321,FB1104,16,F
B0099,FB749,17,C
B0321,FB749,17,F
B0099,FB750,17,C
B0321,FB750,17,F
B0099,FB259,18,C
B0321,FB259,18,F
B0099,FB266,18,C
B0321,FB266,18,F
B0099,FB1895,19,C
B0321,FB1895,19,F
B0099,FB1892,21,C
B0321,FB1892,21,F
B0099,FB69,21,C
B0321,FB69,21,F
B0099,FB780,21,C
B0321,FB780,21,F
B0099,FB421,22,C
B0321,FB421,22,F
B0099,FB248,22,C
B0321,FB248,22,F
B0099,FB397,23,C
B0321,FB397,23,F
B0099,FB400,23,C
B0321,FB400,23,F
B0099,FB1895,24,C
B0321,FB1895,24,F
B0099,FB1892,27,C
B0321,FB1892,27,F
B0099,FB593,27,C
B0321,FB593,27,F
B0099,FB596,27,C
B0321,FB596,27,F
B0099,FB797,28,C
B0321,FB797,28,F
B0099,FB800,28,C
B0321,FB800,28,F
B0099,FB261,29,C
B0321,FB261,29,F
B0099,FB268,29,C
B0321,FB268,29,F
B0099,FB797,30,C
B0321,FB797,30,F
B0099,FB800,30,C
B0321,FB800,30,F
B0099,FB35,31,C
B0321,FB35,31,F
B0099,FB38,31,C
B0321,FB38,31,F
B0100,FB259,1,C
B0322,FB259,1,F
B0100,FB264,1,C
B0322,FB264,1,F
B0100,FB259,2,C
B0322,FB259,2,F
B0100,FB266,2,C
B0322,FB266,2,F
B0100,FB397,3,C
B0322,FB397,3,F
B0100,FB400,3,C
B0322,FB400,3,F
B0100,FB477,4,C
B0322,FB477,4,F
B0100,FB476,4,C
B0322,FB476,4,F
B0100,FB33,5,C
B0322,FB33,5,F
B0100,FB36,5,C
B0322,FB36,5,F
B0100,FB797,6,C
B0322,FB797,6,F
B0100,FB800,6,C
B0322,FB800,6,F
B0100,FB261,7,C
B0322,FB261,7,F
B0100,FB266,7,C
B0322,FB266,7,F
B0100,FB667,8,C
B0322,FB667,8,F
B0100,FB670,8,C
B0322,FB670,8,F
B0100,FB797,9,C
B0322,FB797,9,F
B0100,FB800,9,C
B0322,FB800,9,F
B0100,FB69,10,C
B0322,FB69,10,F
B0100,FB780,10,C
B0322,FB780,10,F
B0100,FB100,10,C
B0322,FB100,10,F
B0100,FB797,11,C
B0322,FB797,11,F
B0100,FB800,11,C
B0322,FB800,11,F
B0100,FB593,12,C
B0322,FB593,12,F
B0100,FB596,12,C
B0322,FB596,12,F
B0100,FB1103,13,C
B0322,FB1103,13,F
B0100,FB1104,13,C
B0322,FB1104,13,F
B0100,FB789,14,C
B0322,FB789,14,F
B0100,FB790,14,C
B0322,FB790,14,F
B0100,FB1103,15,C
B0322,FB1103,15,F
B0100,FB1104,15,C
B0322,FB1104,15,F
B0100,FB797,16,C
B0322,FB797,16,F
B0100,FB800,16,C
B0322,FB800,16,F
B0100,FB593,17,C
B0322,FB593,17,F
B0100,FB596,17,C
B0322,FB596,17,F
B0100,FB69,18,C
B0322,FB69,18,F
B0100,FB780,18,C
B0322,FB780,18,F
B0100,FB416,18,C
B0322,FB416,18,F
B0100,FB71,19,C
B0322,FB71,19,F
B0100,FB380,19,C
B0322,FB380,19,F
B0100,FB652,21,C
B0322,FB652,21,F
B0100,FB477,21,C
B0322,FB477,21,F
B0100,FB8560,22,C
B0322,FB8560,22,F
B0100,FB1605,22,C
B0322,FB1605,22,F
B0100,FB562,23,C
B0322,FB562,23,F
B0100,FB33,23,C
B0322,FB33,23,F
B0100,FB36,23,C
B0322,FB36,23,F
B0100,FB397,24,C
B0322,FB397,24,F
B0100,FB400,24,C
B0322,FB400,24,F
B0100,FB477,25,C
B0322,FB477,25,F
B0100,FB476,25,C
B0322,FB476,25,F
B0100,FB69,26,C
B0322,FB69,26,F
B0100,FB74,26,C
B0322,FB74,26,F
B0100,FB31,27,C
B0322,FB31,27,F
B0100,FB34,27,C
B0322,FB34,27,F
B0100,FB1895,28,C
B0322,FB1895,28,F
B0100,FB1892,31,C
B0322,FB1892,31,F
B0100,FB593,31,C
B0322,FB593,31,F
B0100,FB596,31,C
B0322,FB596,31,F
B0101,FB697,1,C
B0323,FB697,1,F
B0101,FB700,1,C
B0323,FB700,1,F
B0101,FB697,2,C
B0323,FB697,2,F
B0101,FB692,4,C
B0323,FB692,4,F
B0101,FB1103,4,C
B0323,FB1103,4,F
B0101,FB1104,4,C
B0323,FB1104,4,F
B0101,FB71,5,C
B0323,FB71,5,F
B0101,FB380,5,C
B0323,FB380,5,F
B0101,FB660,6,C
B0323,FB660,6,F
B0101,FB797,7,C
B0323,FB797,7,F
B0101,FB800,7,C
B0323,FB800,7,F
B0101,FB789,8,C
B0323,FB789,8,F
B0101,FB790,8,C
B0323,FB790,8,F
B0101,FB1895,9,C
B0323,FB1895,9,F
B0101,FB1892,12,C
B0323,FB1892,12,F
B0101,FB261,12,C
B0323,FB261,12,F
B0101,FB266,12,C
B0323,FB266,12,F
B0101,FB477,13,C
B0323,FB477,13,F
B0101,FB476,13,C
B0323,FB476,13,F
B0101,FB667,14,C
B0323,FB667,14,F
B0101,FB670,14,C
B0323,FB670,14,F
B0101,FB477,15,C
B0323,FB477,15,F
B0101,FB476,15,C
B0323,FB476,15,F
B0101,FB397,16,C
B0323,FB397,16,F
B0101,FB400,16,C
B0323,FB400,16,F
B0101,FB31,17,C
B0323,FB31,17,F
B0101,FB737,17,C
B0323,FB737,17,F
B0101,FB740,17,C
B0323,FB740,17,F
B0101,FB98,17,C
B0323,FB98,17,F
B0101,FB477,18,C
B0323,FB477,18,F
B0101,FB476,18,C
B0323,FB476,18,F
B0101,FB33,19,C
B0323,FB33,19,F
B0101,FB36,19,C
B0323,FB36,19,F
B0101,FB593,20,C
B0323,FB593,20,F
B0101,FB596,20,C
B0323,FB596,20,F
B0101,FB31,21,C
B0323,FB31,21,F
B0101,FB34,21,C
B0323,FB34,21,F
B0101,FB477,22,C
B0323,FB477,22,F
B0101,FB476,22,C
B0323,FB476,22,F
B0101,FB1895,23,C
B0323,FB1895,23,F
B0101,FB1892,25,C
B0323,FB1892,25,F
B0101,FB797,25,C
B0323,FB797,25,F
B0101,FB800,25,C
B0323,FB800,25,F
B0101,FB797,26,C
B0323,FB797,26,F
B0101,FB800,26,C
B0323,FB800,26,F
B0101,FB259,27,C
B0323,FB259,27,F
B0101,FB266,27,C
B0323,FB266,27,F
B0101,FB397,28,C
B0323,FB397,28,F
B0101,FB400,28,C
B0323,FB400,28,F
B0101,FB397,29,C
B0323,FB397,29,F
B0101,FB400,29,C
B0323,FB400,29,F
B0101,FB397,30,C
B0323,FB397,30,F
B0101,FB400,30,C
B0323,FB400,30,F
B0101,FB683,31,C
B0323,FB683,31,F
B0101,FB686,31,C
B0323,FB686,31,F
B0102,FB1103,1,C
B0324,FB1103,1,F
B0102,FB1104,1,C
B0324,FB1104,1,F
B0102,FB1103,2,C
B0324,FB1103,2,F
B0102,FB1104,2,C
B0324,FB1104,2,F
B0102,FB1895,3,C
B0324,FB1895,3,F
B0102,FB1892,5,C
B0324,FB1892,5,F
B0102,FB1895,5,C
B0324,FB1895,5,F
B0102,FB1892,7,C
B0324,FB1892,7,F
B0102,FB477,7,C
B0324,FB477,7,F
B0102,FB1200,8,C
B0324,FB1200,8,F
B0102,FB246,8,C
B0324,FB246,8,F
B0102,FB397,9,C
B0324,FB397,9,F
B0102,FB400,9,C
B0324,FB400,9,F
B0102,FB1103,10,C
B0324,FB1103,10,F
B0102,FB1104,10,C
B0324,FB1104,10,F
B0102,FB261,11,C
B0324,FB261,11,F
B0102,FB266,11,C
B0324,FB266,11,F
B0102,FB1103,12,C
B0324,FB1103,12,F
B0102,FB1104,12,C
B0324,FB1104,12,F
B0102,FB797,13,C
B0324,FB797,13,F
B0102,FB800,13,C
B0324,FB800,13,F
B0102,FB263,14,C
B0324,FB263,14,F
B0102,FB268,14,C
B0324,FB268,14,F
B0102,FB797,15,C
B0324,FB797,15,F
B0102,FB792,17,C
B0324,FB792,17,F
B0102,FB69,17,C
B0324,FB69,17,F
B0102,FB50,18,C
B0324,FB50,18,F
B0102,FB71,18,C
B0324,FB71,18,F
B0102,FB52,19,C
B0324,FB52,19,F
B0102,FB667,19,C
B0324,FB667,19,F
B0102,FB662,20,C
B0324,FB662,20,F
B0102,FB261,20,C
B0324,FB261,20,F
B0102,FB432,21,C
B0324,FB432,21,F
B0102,FB703,21,C
B0324,FB703,21,F
B0102,FB706,21,C
B0324,FB706,21,F
B0102,FB301,22,C
B0324,FB301,22,F
B0102,FB2158,22,C
B0324,FB2158,22,F
B0102,FB71,23,C
B0324,FB71,23,F
B0102,FB578,23,C
B0324,FB578,23,F
B0102,FB416,23,C
B0324,FB416,23,F
B0102,FB71,24,C
B0324,FB71,24,F
B0102,FB380,24,C
B0324,FB380,24,F
B0102,FB660,25,C
B0324,FB660,25,F
B0102,FB261,26,C
B0324,FB261,26,F
B0102,FB266,26,C
B0324,FB266,26,F
B0102,FB69,27,C
B0324,FB69,27,F
B0102,FB780,27,C
B0324,FB780,27,F
B0102,FB100,27,C
B0324,FB100,27,F
B0102,FB789,28,C
B0324,FB789,28,F
B0102,FB790,28,C
B0324,FB790,28,F
B0102,FB33,29,C
B0324,FB33,29,F
B0102,FB36,29,C
B0324,FB36,29,F
B0102,FB33,30,C
B0324,FB33,30,F
B0102,FB36,30,C
B0324,FB36,30,F
B0102,FB637,31,C
B0324,FB637,31,F
B0102,FB640,31,C
B0324,FB640,31,F
B0103,FB261,1,C
B0325,FB261,1,F
B0103,FB266,1,C
B0325,FB266,1,F
B0103,FB797,2,C
B0325,FB797,2,F
B0103,FB800,2,C
B0325,FB800,2,F
B0103,FB71,3,C
B0325,FB71,3,F
B0103,FB76,3,C
B0325,FB76,3,F
B0103,FB261,4,C
B0325,FB261,4,F
B0103,FB268,4,C
B0325,FB268,4,F
B0103,FB567,5,C
B0325,FB567,5,F
B0103,FB1606,6,C
B0325,FB1606,6,F
B0103,FB1169,6,C
B0325,FB1169,6,F
B0103,FB1170,6,C
B0325,FB1170,6,F
B0103,FB779,6,C
B0325,FB779,6,F
B0103,FB84,6,C
B0325,FB84,6,F
B0103,FB1895,7,C
B0325,FB1895,7,F
B0103,FB1892,9,C
B0325,FB1892,9,F
B0103,FB71,9,C
B0325,FB71,9,F
B0103,FB578,9,C
B0325,FB578,9,F
B0103,FB16,10,C
B0325,FB16,10,F
B0103,FB1895,10,C
B0325,FB1895,10,F
B0103,FB1892,13,C
B0325,FB1892,13,F
B0103,FB261,13,C
B0325,FB261,13,F
B0103,FB266,13,C
B0325,FB266,13,F
B0103,FB2177,14,C
B0325,FB2177,14,F
B0103,FB779,14,C
B0325,FB779,14,F
B0103,FB84,14,C
B0325,FB84,14,F
B0103,FB261,15,C
B0325,FB261,15,F
B0103,FB268,15,C
B0325,FB268,15,F
B0103,FB1895,16,C
B0325,FB1895,16,F
B0103,FB1892,18,C
B0325,FB1892,18,F
B0103,FB261,18,C
B0325,FB261,18,F
B0103,FB268,18,C
B0325,FB268,18,F
B0103,FB455,19,C
B0325,FB455,19,F
B0103,FB458,19,C
B0325,FB458,19,F
B0103,FB1103,20,C
B0325,FB1103,20,F
B0103,FB1104,20,C
B0325,FB1104,20,F
B0103,FB1895,21,C
B0325,FB1895,21,F
B0103,FB1892,24,C
B0325,FB1892,24,F
B0103,FB33,24,C
B0325,FB33,24,F
B0103,FB36,24,C
B0325,FB36,24,F
B0103,FB397,25,C
B0325,FB397,25,F
B0103,FB400,25,C
B0325,FB400,25,F
B0103,FB397,26,C
B0325,FB397,26,F
B0103,FB400,26,C
B0325,FB400,26,F
B0103,FB697,27,C
B0325,FB697,27,F
B0103,FB700,27,C
B0325,FB700,27,F
B0103,FB263,28,C
B0325,FB263,28,F
B0103,FB268,28,C
B0325,FB268,28,F
B0103,FB71,29,C
B0325,FB71,29,F
B0103,FB76,29,C
B0325,FB76,29,F
B0103,FB297,30,C
B0325,FB297,30,F
B0103,FB298,30,C
B0325,FB298,30,F
B0103,FB595,31,C
B0325,FB595,31,F
B0103,FB598,31,C
B0325,FB598,31,F
B0104,FB477,1,C
B0326,FB477,1,F
B0104,FB476,1,C
B0326,FB476,1,F
B0104,FB477,2,C
B0326,FB477,2,F
B0104,FB476,2,C
B0326,FB476,2,F
B0104,FB33,3,C
B0326,FB33,3,F
B0104,FB36,3,C
B0326,FB36,3,F
B0104,FB797,4,C
B0326,FB797,4,F
B0104,FB800,4,C
B0326,FB800,4,F
B0104,FB455,5,C
B0326,FB455,5,F
B0104,FB982,8,C
B0326,FB982,8,F
B0104,FB263,8,C
B0326,FB263,8,F
B0104,FB268,8,C
B0326,FB268,8,F
B0104,FB33,9,C
B0326,FB33,9,F
B0104,FB1647,9,C
B0326,FB1647,9,F
B0104,FB598,9,C
B0326,FB598,9,F
B0104,FB797,10,C
B0326,FB797,10,F
B0104,FB800,10,C
B0326,FB800,10,F
B0104,FB1895,11,C
B0326,FB1895,11,F
B0104,FB1892,14,C
B0326,FB1892,14,F
B0104,FB297,14,C
B0326,FB297,14,F
B0104,FB1102,15,C
B0326,FB1102,15,F
B0104,FB265,15,C
B0326,FB265,15,F
B0104,FB270,15,C
B0326,FB270,15,F
B0104,FB71,16,C
B0326,FB71,16,F
B0104,FB578,16,C
B0326,FB578,16,F
B0104,FB100,16,C
B0326,FB100,16,F
B0104,FB259,17,C
B0326,FB259,17,F
B0104,FB266,17,C
B0326,FB266,17,F
B0104,FB797,18,C
B0326,FB797,18,F
B0104,FB800,18,C
B0326,FB800,18,F
B0104,FB567,19,C
B0326,FB567,19,F
B0104,FB570,19,C
B0326,FB570,19,F
B0104,FB477,20,C
B0326,FB477,20,F
B0104,FB476,20,C
B0326,FB476,20,F
B0104,FB397,21,C
B0326,FB397,21,F
B0104,FB400,21,C
B0326,FB400,21,F
B0104,FB261,22,C
B0326,FB261,22,F
B0104,FB266,22,C
B0326,FB266,22,F
B0104,FB567,23,C
B0326,FB567,23,F
B0104,FB570,23,C
B0326,FB570,23,F
B0104,FB567,24,C
B0326,FB567,24,F
B0104,FB570,24,C
B0326,FB570,24,F
B0104,FB1895,25,C
B0326,FB1895,25,F
B0104,FB1892,28,C
B0326,FB1892,28,F
B0104,FB33,28,C
B0326,FB33,28,F
B0104,FB36,28,C
B0326,FB36,28,F
B0104,FB455,29,C
B0326,FB455,29,F
B0104,FB458,29,C
B0326,FB458,29,F
B0104,FB755,30,C
B0326,FB755,30,F
B0104,FB758,30,C
B0326,FB758,30,F
B0104,FB1097,31,C
B0326,FB1097,31,F
B0104,FB478,31,C
B0326,FB478,31,F
B0105,FB33,1,C
B0327,FB33,1,F
B0105,FB36,1,C
B0327,FB36,1,F
B0105,FB261,2,C
B0327,FB261,2,F
B0105,FB268,2,C
B0327,FB268,2,F
B0105,FB567,3,C
B0327,FB567,3,F
B0105,FB1606,4,C
B0327,FB1606,4,F
B0105,FB1169,4,C
B0327,FB1169,4,F
B0105,FB1170,4,C
B0327,FB1170,4,F
B0105,FB779,4,C
B0327,FB779,4,F
B0105,FB84,4,C
B0327,FB84,4,F
B0105,FB789,5,C
B0327,FB789,5,F
B0105,FB790,5,C
B0327,FB790,5,F
B0105,FB477,6,C
B0327,FB477,6,F
B0105,FB476,6,C
B0327,FB476,6,F
B0105,FB33,7,C
B0327,FB33,7,F
B0105,FB1647,7,C
B0327,FB1647,7,F
B0105,FB598,7,C
B0327,FB598,7,F
B0105,FB297,8,C
B0327,FB297,8,F
B0105,FB298,8,C
B0327,FB298,8,F
B0105,FB455,9,C
B0327,FB455,9,F
B0105,FB458,9,C
B0327,FB458,9,F
B0105,FB33,10,C
B0327,FB33,10,F
B0105,FB1647,10,C
B0327,FB1647,10,F
B0105,FB598,10,C
B0327,FB598,10,F
B0105,FB33,11,C
B0327,FB33,11,F
B0105,FB36,11,C
B0327,FB36,11,F
B0105,FB397,12,C
B0327,FB397,12,F
B0105,FB400,12,C
B0327,FB400,12,F
B0105,FB397,13,C
B0327,FB397,13,F
B0105,FB400,13,C
B0327,FB400,13,F
B0105,FB755,14,C
