em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0245,139,FB1863,8/24/2019,11:55,UDJ,8/24/2019,14:50,SXA,F
B0245,140,FB1862,8/24/2019,15:35,SXA,8/24/2019,17:25,THJ,F
B0245,141,FB684,8/24/2019,18:05,THJ,8/24/2019,19:30,TGD,F
B0245,142,FB659,8/24/2019,20:10,TGD,8/24/2019,21:30,SXJ,F
B0245,143,FB652,8/25/2019,7:10,SXJ,8/25/2019,8:25,TGD,F
B0245,144,FB995,8/25/2019,9:20,TGD,8/25/2019,11:55,SXA,F
B0245,145,FB1208,8/25/2019,12:40,SXA,8/25/2019,14:25,FBX,F
B0245,146,FB258,8/25/2019,15:05,FBX,8/25/2019,16:55,TGD,F
B0245,147,FB557,8/25/2019,17:40,TGD,8/25/2019,19:00,TXD,F
B0245,148,FB558,8/25/2019,19:45,TXD,8/25/2019,21:10,TGD,F
B0245,149,FB985,8/26/2019,6:25,TGD,8/26/2019,7:30,HOM,F
B0245,150,FB96,8/26/2019,8:10,HOM,8/26/2019,9:25,TGD,F
B0245,151,FB793,8/26/2019,10:10,TGD,8/26/2019,11:45,SHO,F
B0245,152,FB796,8/26/2019,12:30,SHO,8/26/2019,14:05,TGD,F
B0245,153,FB645,8/26/2019,14:50,TGD,8/26/2019,16:30,XMJ,F
B0245,154,FB648,8/26/2019,17:20,XMJ,8/26/2019,19:05,TGD,F
B0245,155,FB321,8/26/2019,19:55,TGD,8/26/2019,20:50,OSY,F
B0245,156,FB312,8/27/2019,7:10,OSY,8/27/2019,8:15,TGD,F
B0245,157,FB621,8/27/2019,8:55,TGD,8/27/2019,10:40,XSJ,F
B0245,158,FB624,8/27/2019,11:25,XSJ,8/27/2019,13:10,TGD,F
B0245,159,FB625,8/27/2019,13:55,TGD,8/27/2019,15:35,XSJ,F
B0245,160,FB628,8/27/2019,16:25,XSJ,8/27/2019,18:15,TGD,F
B0245,161,FB649,8/27/2019,18:55,TGD,8/27/2019,20:40,XMJ,F
B0245,162,FB642,8/28/2019,8:25,XMJ,8/28/2019,10:05,TGD,F
B0245,163,FB575,8/28/2019,10:45,TGD,8/28/2019,12:15,HWJ,F
B0245,164,FB576,8/28/2019,12:55,HWJ,8/28/2019,14:30,TGD,F
B0245,165,FB1103,8/28/2019,15:30,TGD,8/28/2019,17:00,HWJ,F
B0245,166,FB1104,8/28/2019,17:40,HWJ,8/28/2019,19:20,TGD,F
B0245,167,FB79,8/28/2019,20:00,TGD,8/28/2019,21:35,NOU,F
B0245,168,FB50,8/29/2019,7:30,NOU,8/29/2019,9:05,TGD,F
B0245,169,FB981,8/29/2019,9:50,TGD,8/29/2019,11:40,TUK,F
B0245,170,FB454,8/30/2019,10:00,TUK,8/30/2019,11:45,TGD,F
B0245,171,FB589,8/30/2019,12:25,TGD,8/30/2019,13:50,MYJ,F
B0245,172,FB592,8/30/2019,14:40,MYJ,8/30/2019,16:10,TGD,F
B0245,173,FB73,8/30/2019,17:00,TGD,8/30/2019,18:35,NOU,F
B0245,174,FB78,8/30/2019,19:30,NOU,8/30/2019,21:05,TGD,F
B0246,1,FB1891,8/1/2019,7:30,TGD,8/1/2019,8:25,TAN,F
B0246,2,FB1894,8/1/2019,14:10,TAN,8/1/2019,15:05,TGD,F
B0246,3,FB477,8/1/2019,15:45,TGD,8/1/2019,18:10,SXA,F
B0246,4,FB476,8/1/2019,19:10,SXA,8/1/2019,21:40,TGD,F
B0246,5,FB381,8/2/2019,6:50,TGD,8/2/2019,8:05,YKJ,F
B0246,6,FB384,8/2/2019,8:45,YKJ,8/2/2019,10:05,TGD,F
B0246,7,FB693,8/2/2019,10:45,TGD,8/2/2019,12:20,BCJ,F
B0246,8,FB696,8/2/2019,13:00,BCJ,8/2/2019,14:40,TGD,F
B0246,9,FB697,8/2/2019,15:25,TGD,8/2/2019,17:00,BCJ,F
B0246,10,FB700,8/2/2019,17:40,BCJ,8/2/2019,19:20,TGD,F
B0246,11,FB539,8/2/2019,20:00,TGD,8/2/2019,21:20,OAX,F
B0246,12,FB532,8/3/2019,7:35,OAX,8/3/2019,8:55,TGD,F
B0246,13,FB533,8/3/2019,9:40,TGD,8/3/2019,10:55,OAX,F
B0246,14,FB1621,8/3/2019,11:45,OAX,8/3/2019,13:45,SXA,F
B0246,15,FB1622,8/3/2019,14:40,SXA,8/3/2019,16:35,OAX,F
B0246,16,FB538,8/3/2019,17:40,OAX,8/3/2019,19:00,TGD,F
B0246,17,FB599,8/3/2019,19:40,TGD,8/3/2019,21:05,MYJ,F
B0246,18,FB582,8/4/2019,7:25,MYJ,8/4/2019,8:55,TGD,F
B0246,19,FB315,8/4/2019,9:40,TGD,8/4/2019,10:40,OSY,F
B0246,20,FB1181,8/4/2019,11:35,OSY,8/4/2019,13:00,NOU,F
B0246,21,FB1182,8/4/2019,13:45,NOU,8/4/2019,15:15,OSY,F
B0246,22,FB320,8/4/2019,16:00,OSY,8/4/2019,17:10,TGD,F
B0246,23,FB2159,8/4/2019,17:55,TGD,8/4/2019,20:40,SXA,F
B0246,24,FB460,8/5/2019,8:00,SXA,8/5/2019,10:25,TGD,F
B0246,25,FB395,8/5/2019,11:10,TGD,8/5/2019,12:10,UYS,F
B0246,26,FB398,8/5/2019,12:50,UYS,8/5/2019,13:55,TGD,F
B0246,27,FB681,8/5/2019,14:55,TGD,8/5/2019,16:15,THJ,F
B0246,28,FB682,8/5/2019,17:00,THJ,8/5/2019,18:25,TGD,F
B0246,29,FB299,8/5/2019,19:20,TGD,8/5/2019,20:35,OOJ,F
B0246,30,FB292,8/6/2019,7:05,OOJ,8/6/2019,8:20,TGD,F
B0246,31,FB55,8/6/2019,9:00,TGD,8/6/2019,10:35,NOU,F
B0246,32,FB58,8/6/2019,11:30,NOU,8/6/2019,13:05,TGD,F
B0246,33,FB625,8/6/2019,13:55,TGD,8/6/2019,15:35,XSJ,F
B0246,34,FB628,8/6/2019,16:25,XSJ,8/6/2019,18:15,TGD,F
B0246,35,FB569,8/6/2019,18:55,TGD,8/6/2019,20:15,XNZ,F
B0246,36,FB562,8/7/2019,7:35,XNZ,8/7/2019,8:55,TGD,F
B0246,37,FB585,8/7/2019,9:40,TGD,8/7/2019,11:05,MYJ,F
B0246,38,FB590,8/7/2019,11:50,MYJ,8/7/2019,13:20,TGD,F
B0246,39,FB67,8/7/2019,14:00,TGD,8/7/2019,15:35,NOU,F
B0246,40,FB70,8/7/2019,16:30,NOU,8/7/2019,18:05,TGD,F
B0246,41,FB617,8/7/2019,18:50,TGD,8/7/2019,20:25,XMH,F
B0246,42,FB602,8/8/2019,8:05,XMH,8/8/2019,9:45,TGD,F
B0246,43,FB249,8/8/2019,10:30,TGD,8/8/2019,12:20,FBX,F
B0246,44,FB254,8/8/2019,13:15,FBX,8/8/2019,15:00,TGD,F
B0246,45,FB797,8/8/2019,15:45,TGD,8/8/2019,17:20,SHO,F
B0246,46,FB800,8/8/2019,18:05,SHO,8/8/2019,19:45,TGD,F
B0246,47,FB97,8/8/2019,20:30,TGD,8/8/2019,21:50,HOM,F
B0246,48,FB94,8/9/2019,7:00,HOM,8/9/2019,8:10,TGD,F
B0246,49,FB621,8/9/2019,8:55,TGD,8/9/2019,10:40,XSJ,F
B0246,50,FB624,8/9/2019,11:25,XSJ,8/9/2019,13:10,TGD,F
B0246,51,FB625,8/9/2019,13:55,TGD,8/9/2019,15:35,XSJ,F
B0246,52,FB628,8/9/2019,16:25,XSJ,8/9/2019,18:15,TGD,F
B0246,53,FB269,8/9/2019,19:00,TGD,8/9/2019,20:50,FBX,F
B0246,54,FB242,8/10/2019,8:00,FBX,8/10/2019,9:45,TGD,F
B0246,55,FB753,8/10/2019,10:30,TGD,8/10/2019,11:30,XMQ,F
B0246,56,FB1173,8/10/2019,12:10,XMQ,8/10/2019,13:40,NOU,F
B0246,57,FB1174,8/10/2019,14:20,NOU,8/10/2019,15:55,XMQ,F
B0246,58,FB756,8/10/2019,16:35,XMQ,8/10/2019,17:45,TGD,F
B0246,59,FB387,8/10/2019,18:25,TGD,8/10/2019,19:45,YKJ,F
B0246,60,FB390,8/10/2019,20:25,YKJ,8/10/2019,21:55,TGD,F
B0246,61,FB985,8/11/2019,6:25,TGD,8/11/2019,7:30,HOM,F
B0246,62,FB96,8/11/2019,8:10,HOM,8/11/2019,9:25,TGD,F
B0246,63,FB793,8/11/2019,10:10,TGD,8/11/2019,11:45,SHO,F
B0246,64,FB796,8/11/2019,12:30,SHO,8/11/2019,14:05,TGD,F
B0246,65,FB385,8/11/2019,14:45,TGD,8/11/2019,16:05,YKJ,F
B0246,66,FB388,8/11/2019,16:45,YKJ,8/11/2019,18:15,TGD,F
B0246,67,FB699,8/11/2019,18:55,TGD,8/11/2019,20:30,BCJ,F
B0246,68,FB692,8/12/2019,7:40,BCJ,8/12/2019,9:20,TGD,F
B0246,69,FB59,8/12/2019,10:00,TGD,8/12/2019,11:35,NOU,F
B0246,70,FB62,8/12/2019,12:30,NOU,8/12/2019,14:05,TGD,F
B0246,71,FB645,8/12/2019,14:50,TGD,8/12/2019,16:30,XMJ,F
B0246,72,FB648,8/12/2019,17:20,XMJ,8/12/2019,19:05,TGD,F
B0246,73,FB273,8/12/2019,19:45,TGD,8/12/2019,21:40,FBX,F
B0246,74,FB240,8/13/2019,7:00,FBX,8/13/2019,8:40,TGD,F
B0246,75,FB675,8/13/2019,9:20,TGD,8/13/2019,10:45,THJ,F
B0246,76,FB1861,8/13/2019,11:25,THJ,8/13/2019,13:20,SXA,F
B0246,77,FB766,8/13/2019,14:00,SXA,8/13/2019,16:00,HOM,F
B0246,78,FB737,8/13/2019,17:00,HOM,8/13/2019,18:15,UDJ,F
B0246,79,FB740,8/13/2019,18:55,UDJ,8/13/2019,20:20,HOM,F
B0246,80,FB100,8/13/2019,21:35,HOM,8/13/2019,22:50,TGD,F
B0246,81,FB239,8/14/2019,6:25,TGD,8/14/2019,8:15,FBX,F
B0246,82,FB244,8/14/2019,9:00,FBX,8/14/2019,10:45,TGD,F
B0246,83,FB741,8/14/2019,11:25,TGD,8/14/2019,13:00,XBT,F
B0246,84,FB742,8/14/2019,13:40,XBT,8/14/2019,15:25,TGD,F
B0246,85,FB455,8/14/2019,16:05,TGD,8/14/2019,17:55,TUK,F
B0246,86,FB458,8/14/2019,18:35,TUK,8/14/2019,20:20,TGD,F
B0246,87,FB99,8/14/2019,21:00,TGD,8/14/2019,22:20,HOM,F
B0246,88,FB8559,8/15/2019,0:05,HOM,8/15/2019,2:05,SXA,F
B0246,89,FB8558,8/15/2019,4:50,SXA,8/15/2019,7:00,TGD,F
B0246,90,FB531,8/15/2019,7:45,TGD,8/15/2019,9:00,OAX,F
B0246,91,FB534,8/15/2019,9:45,OAX,8/15/2019,11:05,TGD,F
B0246,92,FB91,8/15/2019,11:55,TGD,8/15/2019,14:45,HUK,F
B0246,93,FB92,8/15/2019,15:30,HUK,8/15/2019,18:25,TGD,F
B0246,94,FB569,8/15/2019,19:05,TGD,8/15/2019,20:25,XNZ,F
B0246,95,FB562,8/16/2019,7:35,XNZ,8/16/2019,8:55,TGD,F
B0246,96,FB533,8/16/2019,9:40,TGD,8/16/2019,10:55,OAX,F
B0246,97,FB1621,8/16/2019,11:45,OAX,8/16/2019,13:45,SXA,F
B0246,98,FB1622,8/16/2019,14:40,SXA,8/16/2019,16:35,OAX,F
B0246,99,FB538,8/16/2019,17:40,OAX,8/16/2019,19:00,TGD,F
B0246,100,FB599,8/16/2019,19:40,TGD,8/16/2019,21:05,MYJ,F
B0246,101,FB582,8/17/2019,7:25,MYJ,8/17/2019,8:55,TGD,F
B0246,102,FB315,8/17/2019,9:40,TGD,8/17/2019,10:40,OSY,F
B0246,103,FB1181,8/17/2019,11:30,OSY,8/17/2019,12:55,NOU,F
B0246,104,FB1182,8/17/2019,13:45,NOU,8/17/2019,15:15,OSY,F
B0246,105,FB320,8/17/2019,16:00,OSY,8/17/2019,17:10,TGD,F
B0246,106,FB2159,8/17/2019,17:55,TGD,8/17/2019,20:40,SXA,F
B0246,107,FB460,8/18/2019,8:00,SXA,8/18/2019,10:25,TGD,F
B0246,108,FB395,8/18/2019,11:10,TGD,8/18/2019,12:10,UYS,F
B0246,109,FB398,8/18/2019,12:50,UYS,8/18/2019,13:55,TGD,F
B0246,110,FB681,8/18/2019,14:55,TGD,8/18/2019,16:15,THJ,F
B0246,111,FB682,8/18/2019,17:00,THJ,8/18/2019,18:25,TGD,F
B0246,112,FB649,8/18/2019,19:10,TGD,8/18/2019,20:55,XMJ,F
B0246,113,FB522,8/19/2019,7:35,XMJ,8/19/2019,8:40,HOM,F
B0246,114,FB735,8/19/2019,9:55,HOM,8/19/2019,11:10,UDJ,F
B0246,115,FB1863,8/19/2019,11:55,UDJ,8/19/2019,14:50,SXA,F
B0246,116,FB1862,8/19/2019,15:35,SXA,8/19/2019,17:25,THJ,F
B0246,117,FB684,8/19/2019,18:05,THJ,8/19/2019,19:30,TGD,F
B0246,118,FB659,8/19/2019,20:10,TGD,8/19/2019,21:30,SXJ,F
B0246,119,FB652,8/20/2019,7:10,SXJ,8/20/2019,8:25,TGD,F
B0246,120,FB995,8/20/2019,9:20,TGD,8/20/2019,11:55,SXA,F
B0246,121,FB1208,8/20/2019,12:40,SXA,8/20/2019,14:25,FBX,F
B0246,122,FB258,8/20/2019,15:05,FBX,8/20/2019,16:55,TGD,F
B0246,123,FB613,8/20/2019,17:40,TGD,8/20/2019,19:20,XMH,F
B0246,124,FB618,8/20/2019,20:05,XMH,8/20/2019,21:45,TGD,F
B0246,125,FB411,8/21/2019,6:25,TGD,8/21/2019,7:35,HOM,F
B0246,126,FB763,8/21/2019,8:15,HOM,8/21/2019,10:20,SXA,F
B0246,127,FB1206,8/21/2019,11:10,SXA,8/21/2019,12:55,FBX,F
B0246,128,FB2144,8/21/2019,13:40,FBX,8/21/2019,15:45,TGD,F
B0246,129,FB263,8/21/2019,16:25,TGD,8/21/2019,18:15,FBX,F
B0246,130,FB268,8/21/2019,19:10,FBX,8/21/2019,21:00,TGD,F
B0246,131,FB293,8/22/2019,6:40,TGD,8/22/2019,7:55,OOJ,F
B0246,132,FB294,8/22/2019,8:45,OOJ,8/22/2019,10:00,TGD,F
B0246,133,FB693,8/22/2019,10:45,TGD,8/22/2019,12:20,BCJ,F
B0246,134,FB696,8/22/2019,13:00,BCJ,8/22/2019,14:40,TGD,F
B0246,135,FB697,8/22/2019,15:25,TGD,8/22/2019,17:00,BCJ,F
B0246,136,FB700,8/22/2019,17:40,BCJ,8/22/2019,19:20,TGD,F
B0246,137,FB539,8/22/2019,20:00,TGD,8/22/2019,21:20,OAX,F
B0246,138,FB532,8/23/2019,7:35,OAX,8/23/2019,8:55,TGD,F
B0246,139,FB315,8/23/2019,9:40,TGD,8/23/2019,10:40,OSY,F
B0246,140,FB1181,8/23/2019,11:30,OSY,8/23/2019,12:55,NOU,F
B0246,141,FB1182,8/23/2019,13:45,NOU,8/23/2019,15:15,OSY,F
B0246,142,FB320,8/23/2019,16:00,OSY,8/23/2019,17:10,TGD,F
B0246,143,FB2145,8/23/2019,17:50,TGD,8/23/2019,19:55,FBX,F
B0246,144,FB272,8/23/2019,20:45,FBX,8/23/2019,22:30,TGD,F
B0246,145,FB985,8/24/2019,6:25,TGD,8/24/2019,7:30,HOM,F
B0246,146,FB96,8/24/2019,8:10,HOM,8/24/2019,9:25,TGD,F
B0246,147,FB793,8/24/2019,10:10,TGD,8/24/2019,11:45,SHO,F
B0246,148,FB796,8/24/2019,12:30,SHO,8/24/2019,14:05,TGD,F
B0246,149,FB385,8/24/2019,14:55,TGD,8/24/2019,16:15,YKJ,F
B0246,150,FB388,8/24/2019,16:55,YKJ,8/24/2019,18:25,TGD,F
B0246,151,FB629,8/24/2019,19:10,TGD,8/24/2019,20:50,XSJ,F
B0246,152,FB620,8/25/2019,8:00,XSJ,8/25/2019,9:45,TGD,F
B0246,153,FB249,8/25/2019,10:30,TGD,8/25/2019,12:20,FBX,F
B0246,154,FB254,8/25/2019,13:15,FBX,8/25/2019,15:00,TGD,F
B0246,155,FB261,8/25/2019,15:45,TGD,8/25/2019,17:35,FBX,F
B0246,156,FB266,8/25/2019,18:25,FBX,8/25/2019,20:10,TGD,F
B0246,157,FB293,8/26/2019,6:40,TGD,8/26/2019,7:55,OOJ,F
B0246,158,FB294,8/26/2019,8:45,OOJ,8/26/2019,10:00,TGD,F
B0246,159,FB677,8/26/2019,10:45,TGD,8/26/2019,12:10,THJ,F
B0246,160,FB678,8/26/2019,13:00,THJ,8/26/2019,14:25,TGD,F
B0246,161,FB697,8/26/2019,15:25,TGD,8/26/2019,17:00,BCJ,F
B0246,162,FB700,8/26/2019,17:40,BCJ,8/26/2019,19:20,TGD,F
B0246,163,FB479,8/26/2019,20:00,TGD,8/26/2019,22:30,SXA,F
B0246,164,FB8560,8/27/2019,6:35,SXA,8/27/2019,8:30,HOM,F
B0246,165,FB523,8/27/2019,9:15,HOM,8/27/2019,10:25,XMJ,F
B0246,166,FB1867,8/27/2019,11:05,XMJ,8/27/2019,12:40,SXA,F
B0246,167,FB468,8/27/2019,14:20,SXA,8/27/2019,16:55,TGD,F
B0246,168,FB557,8/27/2019,17:40,TGD,8/27/2019,19:00,TXD,F
B0246,169,FB558,8/27/2019,19:45,TXD,8/27/2019,21:10,TGD,F
B0246,170,FB411,8/28/2019,6:25,TGD,8/28/2019,7:35,HOM,F
B0246,171,FB763,8/28/2019,8:15,HOM,8/28/2019,10:20,SXA,F
B0246,172,FB1206,8/28/2019,11:10,SXA,8/28/2019,12:55,FBX,F
B0246,173,FB2144,8/28/2019,13:40,FBX,8/28/2019,15:45,TGD,F
B0246,174,FB263,8/28/2019,16:25,TGD,8/28/2019,18:15,FBX,F
B0246,175,FB268,8/28/2019,19:10,FBX,8/28/2019,21:00,TGD,F
B0246,176,FB619,8/29/2019,6:45,TGD,8/29/2019,8:30,XSJ,F
B0246,177,FB622,8/29/2019,9:10,XSJ,8/29/2019,10:55,TGD,F
B0246,178,FB471,8/29/2019,11:35,TGD,8/29/2019,14:15,SXA,F
B0246,179,FB470,8/29/2019,15:00,SXA,8/29/2019,17:40,TGD,F
B0246,180,FB495,8/29/2019,18:25,TGD,8/29/2019,19:40,GKS,F
B0246,181,FB301,8/30/2019,8:40,GKS,8/30/2019,10:55,SXA,F
B0246,182,FB2158,8/30/2019,11:40,SXA,8/30/2019,14:25,TGD,F
B0246,183,FB1103,8/30/2019,15:30,TGD,8/30/2019,17:00,HWJ,F
B0246,184,FB1104,8/30/2019,17:40,HWJ,8/30/2019,19:20,TGD,F
B0246,185,FB479,8/30/2019,20:00,TGD,8/30/2019,22:30,SXA,F
B0246,186,FB1200,8/31/2019,7:05,SXA,8/31/2019,8:40,FBX,F
B0246,187,FB246,8/31/2019,9:25,FBX,8/31/2019,11:10,TGD,F
B0246,188,FB623,8/31/2019,11:55,TGD,8/31/2019,13:40,XSJ,F
B0246,189,FB626,8/31/2019,14:25,XSJ,8/31/2019,16:10,TGD,F
B0246,190,FB35,8/31/2019,17:00,TGD,8/31/2019,18:10,HOM,F
B0246,191,FB38,8/31/2019,19:00,HOM,8/31/2019,20:15,TGD,F
B0247,1,FB463,8/1/2019,7:35,TGD,8/1/2019,10:05,SXA,F
B0247,2,FB462,8/1/2019,10:55,SXA,8/1/2019,13:30,TGD,F
B0247,3,FB257,8/1/2019,14:15,TGD,8/1/2019,16:00,FBX,F
B0247,4,FB262,8/1/2019,16:50,FBX,8/1/2019,18:40,TGD,F
B0247,5,FB799,8/1/2019,19:20,TGD,8/1/2019,20:55,SHO,F
B0247,6,FB792,8/2/2019,7:35,SHO,8/2/2019,9:10,TGD,F
B0247,7,FB247,8/2/2019,9:50,TGD,8/2/2019,11:35,FBX,F
B0247,8,FB252,8/2/2019,12:20,FBX,8/2/2019,14:10,TGD,F
B0247,9,FB385,8/2/2019,14:55,TGD,8/2/2019,16:15,YKJ,F
B0247,10,FB388,8/2/2019,16:55,YKJ,8/2/2019,18:25,TGD,F
B0247,11,FB629,8/2/2019,19:10,TGD,8/2/2019,20:50,XSJ,F
B0247,12,FB620,8/3/2019,8:00,XSJ,8/3/2019,9:45,TGD,F
B0247,13,FB571,8/3/2019,10:30,TGD,8/3/2019,12:20,WXJ,F
B0247,14,FB572,8/3/2019,13:05,WXJ,8/3/2019,15:00,TGD,F
B0247,15,FB261,8/3/2019,15:45,TGD,8/3/2019,17:35,FBX,F
B0247,16,FB266,8/3/2019,18:25,FBX,8/3/2019,20:10,TGD,F
B0247,17,FB99,8/3/2019,21:00,TGD,8/3/2019,22:20,HOM,F
B0247,18,FB94,8/4/2019,7:00,HOM,8/4/2019,8:10,TGD,F
B0247,19,FB281,8/4/2019,8:50,TGD,8/4/2019,10:05,OXU,F
B0247,20,FB282,8/4/2019,10:50,OXU,8/4/2019,12:05,TGD,F
B0247,21,FB473,8/4/2019,12:55,TGD,8/4/2019,15:30,SXA,F
B0247,22,FB472,8/4/2019,16:20,SXA,8/4/2019,18:55,TGD,F
B0247,23,FB687,8/4/2019,19:35,TGD,8/4/2019,21:00,THJ,F
B0247,24,FB672,8/5/2019,7:35,THJ,8/5/2019,9:00,TGD,F
B0247,25,FB585,8/5/2019,9:40,TGD,8/5/2019,11:05,MYJ,F
B0247,26,FB590,8/5/2019,11:50,MYJ,8/5/2019,13:20,TGD,F
B0247,27,FB67,8/5/2019,14:00,TGD,8/5/2019,15:35,NOU,F
B0247,28,FB70,8/5/2019,16:30,NOU,8/5/2019,18:05,TGD,F
B0247,29,FB617,8/5/2019,18:50,TGD,8/5/2019,20:25,XMH,F
B0247,30,FB602,8/6/2019,8:05,XMH,8/6/2019,9:45,TGD,F
B0247,31,FB571,8/6/2019,10:30,TGD,8/6/2019,12:20,WXJ,F
B0247,32,FB572,8/6/2019,13:00,WXJ,8/6/2019,14:55,TGD,F
B0247,33,FB477,8/6/2019,15:45,TGD,8/6/2019,18:10,SXA,F
B0247,34,FB476,8/6/2019,19:10,SXA,8/6/2019,21:40,TGD,F
B0247,35,FB411,8/7/2019,6:25,TGD,8/7/2019,7:35,HOM,F
B0247,36,FB763,8/7/2019,8:15,HOM,8/7/2019,10:20,SXA,F
B0247,37,FB1206,8/7/2019,11:10,SXA,8/7/2019,12:55,FBX,F
B0247,38,FB2144,8/7/2019,13:40,FBX,8/7/2019,15:45,TGD,F
B0247,39,FB263,8/7/2019,16:25,TGD,8/7/2019,18:15,FBX,F
B0247,40,FB268,8/7/2019,19:10,FBX,8/7/2019,21:00,TGD,F
B0247,41,FB293,8/8/2019,6:40,TGD,8/8/2019,7:55,OOJ,F
B0247,42,FB294,8/8/2019,8:45,OOJ,8/8/2019,10:00,TGD,F
B0247,43,FB677,8/8/2019,10:45,TGD,8/8/2019,12:10,THJ,F
B0247,44,FB678,8/8/2019,13:00,THJ,8/8/2019,14:25,TGD,F
B0247,45,FB697,8/8/2019,15:25,TGD,8/8/2019,17:00,BCJ,F
B0247,46,FB700,8/8/2019,17:40,BCJ,8/8/2019,19:20,TGD,F
B0247,47,FB539,8/8/2019,20:00,TGD,8/8/2019,21:20,OAX,F
B0247,48,FB532,8/9/2019,7:35,OAX,8/9/2019,8:55,TGD,F
B0247,49,FB585,8/9/2019,9:40,TGD,8/9/2019,11:05,MYJ,F
B0247,50,FB590,8/9/2019,11:50,MYJ,8/9/2019,13:20,TGD,F
B0247,51,FB405,8/9/2019,14:00,TGD,8/9/2019,15:05,AXO,F
B0247,52,FB408,8/9/2019,15:45,AXO,8/9/2019,16:55,TGD,F
B0247,53,FB557,8/9/2019,17:40,TGD,8/9/2019,19:00,TXD,F
B0247,54,FB558,8/9/2019,19:45,TXD,8/9/2019,21:10,TGD,F
B0247,55,FB239,8/10/2019,6:25,TGD,8/10/2019,8:15,FBX,F
B0247,56,FB244,8/10/2019,9:00,FBX,8/10/2019,10:45,TGD,F
B0247,57,FB563,8/10/2019,11:25,TGD,8/10/2019,12:50,XNZ,F
B0247,58,FB566,8/10/2019,13:35,XNZ,8/10/2019,14:55,TGD,F
B0247,59,FB477,8/10/2019,15:40,TGD,8/10/2019,18:05,SXA,F
B0247,60,FB476,8/10/2019,18:55,SXA,8/10/2019,21:25,TGD,F
B0247,61,FB411,8/11/2019,6:25,TGD,8/11/2019,7:35,HOM,F
B0247,62,FB763,8/11/2019,8:15,HOM,8/11/2019,10:20,SXA,F
B0247,63,FB764,8/11/2019,11:10,SXA,8/11/2019,13:10,HOM,F
B0247,64,FB767,8/11/2019,14:00,HOM,8/11/2019,16:05,SXA,F
B0247,65,FB770,8/11/2019,16:50,SXA,8/11/2019,18:55,HOM,F
B0247,66,FB739,8/11/2019,19:40,HOM,8/11/2019,20:55,UDJ,F
B0247,67,FB732,8/12/2019,7:50,UDJ,8/12/2019,9:10,HOM,F
B0247,68,FB20,8/12/2019,10:00,HOM,8/12/2019,11:15,TGD,F
B0247,69,FB623,8/12/2019,11:55,TGD,8/12/2019,13:40,XSJ,F
B0247,70,FB626,8/12/2019,14:30,XSJ,8/12/2019,16:15,TGD,F
B0247,71,FB35,8/12/2019,17:00,TGD,8/12/2019,18:10,HOM,F
B0247,72,FB38,8/12/2019,19:00,HOM,8/12/2019,20:15,TGD,F
B0247,73,FB1099,8/12/2019,21:00,TGD,8/12/2019,22:50,TUK,F
B0247,74,FB454,8/13/2019,10:00,TUK,8/13/2019,11:45,TGD,F
B0247,75,FB589,8/13/2019,12:25,TGD,8/13/2019,13:50,MYJ,F
B0247,76,FB592,8/13/2019,14:40,MYJ,8/13/2019,16:10,TGD,F
B0247,77,FB35,8/13/2019,17:00,TGD,8/13/2019,18:10,HOM,F
B0247,78,FB38,8/13/2019,19:00,HOM,8/13/2019,20:15,TGD,F
B0247,79,FB99,8/13/2019,21:00,TGD,8/13/2019,22:20,HOM,F
B0247,80,FB8559,8/14/2019,0:05,HOM,8/14/2019,2:05,SXA,F
B0247,81,FB8560,8/14/2019,6:35,SXA,8/14/2019,8:30,HOM,F
B0247,82,FB1795,8/14/2019,9:15,HOM,8/14/2019,11:20,MMC,F
B0247,83,FB1796,8/14/2019,12:00,MMC,8/14/2019,14:25,HOM,F
B0247,84,FB990,8/14/2019,15:10,HOM,8/14/2019,16:25,TGD,F
B0247,85,FB493,8/14/2019,17:05,TGD,8/14/2019,18:15,GKS,F
B0247,86,FB449,8/14/2019,20:10,GKS,8/14/2019,21:35,FBX,F
B0247,87,FB242,8/15/2019,8:00,FBX,8/15/2019,9:45,TGD,F
B0247,88,FB249,8/15/2019,10:30,TGD,8/15/2019,12:20,FBX,F
B0247,89,FB254,8/15/2019,13:15,FBX,8/15/2019,15:00,TGD,F
B0247,90,FB477,8/15/2019,15:45,TGD,8/15/2019,18:10,SXA,F
B0247,91,FB476,8/15/2019,19:10,SXA,8/15/2019,21:40,TGD,F
B0247,92,FB411,8/16/2019,6:25,TGD,8/16/2019,7:35,HOM,F
B0247,93,FB763,8/16/2019,8:15,HOM,8/16/2019,10:20,SXA,F
B0247,94,FB764,8/16/2019,11:10,SXA,8/16/2019,13:10,HOM,F
B0247,95,FB767,8/16/2019,14:00,HOM,8/16/2019,16:05,SXA,F
B0247,96,FB770,8/16/2019,16:50,SXA,8/16/2019,18:55,HOM,F
B0247,97,FB1709,8/16/2019,19:35,HOM,8/16/2019,20:50,FBX,F
B0247,98,FB432,8/17/2019,7:30,FBX,8/17/2019,8:45,GKS,F
B0247,99,FB703,8/17/2019,9:45,GKS,8/17/2019,11:30,NOU,F
B0247,100,FB706,8/17/2019,12:10,NOU,8/17/2019,13:55,GKS,F
B0247,101,FB449,8/17/2019,20:10,GKS,8/17/2019,21:35,FBX,F
