em_no,fl_no,date,cls
B0153,FB282,18,C
B0375,FB282,18,F
B0153,FB243,21,C
B0375,FB243,21,F
B0153,FB250,21,C
B0375,FB250,21,F
B0153,FB17,24,C
B0375,FB17,24,F
B0153,FB765,24,C
B0375,FB765,24,F
B0153,FB468,24,C
B0375,FB468,24,F
B0153,FB467,27,C
B0375,FB467,27,F
B0153,FB464,27,C
B0375,FB464,27,F
B0153,FB641,30,C
B0375,FB641,30,F
B0153,FB644,30,C
B0375,FB644,30,F
B0154,FB643,3,C
B0376,FB643,3,F
B0154,FB646,3,C
B0376,FB646,3,F
B0154,FB533,6,C
B0376,FB533,6,F
B0154,FB1621,6,C
B0376,FB1621,6,F
B0154,FB1622,6,C
B0376,FB1622,6,F
B0154,FB538,6,C
B0376,FB538,6,F
B0154,FB247,9,C
B0376,FB247,9,F
B0154,FB252,9,C
B0376,FB252,9,F
B0154,FB981,12,C
B0376,FB981,12,F
B0154,FB456,12,C
B0376,FB456,12,F
B0154,FB603,15,C
B0376,FB603,15,F
B0154,FB608,15,C
B0376,FB608,15,F
B0154,FB17,18,C
B0376,FB17,18,F
B0154,FB22,18,C
B0376,FB22,18,F
B0154,FB751,21,C
B0376,FB751,21,F
B0154,FB754,21,C
B0376,FB754,21,F
B0154,FB55,24,C
B0376,FB55,24,F
B0154,FB58,24,C
B0376,FB58,24,F
B0154,FB787,27,C
B0376,FB787,27,F
B0154,FB788,27,C
B0376,FB788,27,F
B0154,FB243,30,C
B0376,FB243,30,F
B0154,FB250,30,C
B0376,FB250,30,F
B0155,FB59,3,C
B0377,FB59,3,F
B0155,FB62,3,C
B0377,FB62,3,F
B0155,FB981,6,C
B0377,FB981,6,F
B0155,FB458,8,C
B0377,FB458,8,F
B0155,FB99,8,C
B0377,FB99,8,F
B0155,FB20,9,C
B0377,FB20,9,F
B0155,FB623,9,C
B0377,FB623,9,F
B0155,FB626,9,C
B0377,FB626,9,F
B0155,FB247,12,C
B0377,FB247,12,F
B0155,FB252,12,C
B0377,FB252,12,F
B0155,FB675,15,C
B0377,FB675,15,F
B0155,FB1861,15,C
B0377,FB1861,15,F
B0155,FB766,15,C
B0377,FB766,15,F
B0155,FB737,15,C
B0377,FB737,15,F
B0155,FB740,15,C
B0377,FB740,15,F
B0155,FB14,16,C
B0377,FB14,16,F
B0155,FB19,16,C
B0377,FB19,16,F
B0155,FB775,16,C
B0377,FB775,16,F
B0155,FB66,16,C
B0377,FB66,16,F
B0155,FB619,19,C
B0377,FB619,19,F
B0155,FB622,19,C
B0377,FB622,19,F
B0155,FB51,22,C
B0377,FB51,22,F
B0155,FB54,22,C
B0377,FB54,22,F
B0155,FB393,25,C
B0377,FB393,25,F
B0155,FB396,25,C
B0377,FB396,25,F
B0155,FB671,28,C
B0377,FB671,28,F
B0155,FB674,28,C
B0377,FB674,28,F
B0155,FB93,31,C
B0377,FB93,31,F
B0155,FB1795,31,C
B0377,FB1795,31,F
B0155,FB1796,31,C
B0377,FB1796,31,F
B0155,FB990,31,C
B0377,FB990,31,F
B0157,FB793,3,C
B0379,FB793,3,F
B0157,FB796,3,C
B0379,FB796,3,F
B0157,FB247,6,C
B0379,FB247,6,F
B0157,FB252,6,C
B0379,FB252,6,F
B0157,FB643,9,C
B0379,FB643,9,F
B0157,FB646,9,C
B0379,FB646,9,F
B0157,FB643,12,C
B0379,FB643,12,F
B0157,FB646,12,C
B0379,FB646,12,F
B0157,FB533,15,C
B0379,FB533,15,F
B0157,FB1621,15,C
B0379,FB1621,15,F
B0157,FB1622,15,C
B0379,FB1622,15,F
B0157,FB538,15,C
B0379,FB538,15,F
B0157,FB55,18,C
B0379,FB55,18,F
B0157,FB774,18,C
B0379,FB774,18,F
B0157,FB2178,18,C
B0379,FB2178,18,F
B0157,FB747,21,C
B0379,FB747,21,F
B0157,FB748,21,C
B0379,FB748,21,F
B0157,FB57,24,C
B0379,FB57,24,F
B0157,FB1142,24,C
B0379,FB1142,24,F
B0157,FB1141,24,C
B0379,FB1141,24,F
B0157,FB74,24,C
B0379,FB74,24,F
B0157,FB621,27,C
B0379,FB621,27,F
B0157,FB624,27,C
B0379,FB624,27,F
B0157,FB751,30,C
B0379,FB751,30,F
B0157,FB754,30,C
B0379,FB754,30,F
B0158,FB553,3,C
B0380,FB553,3,F
B0158,FB554,3,C
B0380,FB554,3,F
B0158,FB19,6,C
B0380,FB19,6,F
B0158,FB775,6,C
B0380,FB775,6,F
B0158,FB66,6,C
B0380,FB66,6,F
B0158,FB19,9,C
B0380,FB19,9,F
B0158,FB775,9,C
B0380,FB775,9,F
B0158,FB66,9,C
B0380,FB66,9,F
B0158,FB59,12,C
B0380,FB59,12,F
B0158,FB62,12,C
B0380,FB62,12,F
B0158,FB315,15,C
B0380,FB315,15,F
B0158,FB1181,15,C
B0380,FB1181,15,F
B0158,FB1182,15,C
B0380,FB1182,15,F
B0158,FB320,15,C
B0380,FB320,15,F
B0158,FB245,18,C
B0380,FB245,18,F
B0158,FB289,18,C
B0380,FB289,18,F
B0158,FB68,18,C
B0380,FB68,18,F
B0158,FB621,21,C
B0380,FB621,21,F
B0158,FB624,21,C
B0380,FB624,21,F
B0158,FB383,24,C
B0380,FB383,24,F
B0158,FB386,24,C
B0380,FB386,24,F
B0158,FB747,27,C
B0380,FB747,27,F
B0158,FB748,27,C
B0380,FB748,27,F
B0158,FB467,30,C
B0380,FB467,30,F
B0158,FB464,30,C
B0380,FB464,30,F
B0159,FB653,3,C
B0381,FB653,3,F
B0159,FB656,3,C
B0381,FB656,3,F
B0159,FB59,6,C
B0381,FB59,6,F
B0159,FB62,6,C
B0381,FB62,6,F
B0159,FB59,9,C
B0381,FB59,9,F
B0159,FB62,9,C
B0381,FB62,9,F
B0159,FB19,12,C
B0381,FB19,12,F
B0159,FB775,12,C
B0381,FB775,12,F
B0159,FB66,12,C
B0381,FB66,12,F
B0159,FB981,15,C
B0381,FB981,15,F
B0159,FB456,15,C
B0381,FB456,15,F
B0159,FB603,18,C
B0381,FB603,18,F
B0159,FB608,18,C
B0381,FB608,18,F
B0159,FB245,21,C
B0381,FB245,21,F
B0159,FB289,21,C
B0381,FB289,21,F
B0159,FB4875,21,C
B0381,FB4875,21,F
B0159,FB4876,22,C
B0381,FB4876,22,F
B0159,FB76,22,C
B0381,FB76,22,F
B0159,FB13,25,C
B0381,FB13,25,F
B0159,FB18,25,C
B0381,FB18,25,F
B0159,FB13,28,C
B0381,FB13,28,F
B0159,FB18,28,C
B0381,FB18,28,F
B0159,FB241,31,C
B0381,FB241,31,F
B0159,FB1205,31,C
B0381,FB1205,31,F
B0159,FB1208,31,C
B0381,FB1208,31,F
B0159,FB258,31,C
B0381,FB258,31,F
B0160,FB2153,3,C
B0382,FB2153,3,F
B0160,FB2154,3,C
B0382,FB2154,3,F
B0160,FB643,6,C
B0382,FB643,6,F
B0160,FB646,6,C
B0382,FB646,6,F
B0160,FB793,9,C
B0382,FB793,9,F
B0160,FB796,9,C
B0382,FB796,9,F
B0160,FB793,12,C
B0382,FB793,12,F
B0160,FB796,12,C
B0382,FB796,12,F
B0160,FB59,15,C
B0382,FB59,15,F
B0160,FB62,15,C
B0382,FB62,15,F
B0160,FB675,18,C
B0382,FB675,18,F
B0160,FB1861,18,C
B0382,FB1861,18,F
B0160,FB1864,18,C
B0382,FB1864,18,F
B0160,FB738,18,C
B0382,FB738,18,F
B0160,FB1709,18,C
B0382,FB1709,18,F
B0160,FB242,19,C
B0382,FB242,19,F
B0160,FB571,19,C
B0382,FB571,19,F
B0160,FB572,19,C
B0382,FB572,19,F
B0160,FB671,22,C
B0382,FB671,22,F
B0160,FB674,22,C
B0382,FB674,22,F
B0160,FB51,25,C
B0382,FB51,25,F
B0160,FB54,25,C
B0382,FB54,25,F
B0160,FB651,28,C
B0382,FB651,28,F
B0160,FB654,28,C
B0382,FB654,28,F
B0160,FB651,31,C
B0382,FB651,31,F
B0160,FB654,31,C
B0382,FB654,31,F
B0161,FB753,3,C
B0383,FB753,3,F
B0161,FB1173,3,C
B0383,FB1173,3,F
B0161,FB1174,3,C
B0383,FB1174,3,F
B0161,FB756,3,C
B0383,FB756,3,F
B0161,FB793,6,C
B0383,FB793,6,F
B0161,FB796,6,C
B0383,FB796,6,F
B0161,FB553,9,C
B0383,FB553,9,F
B0161,FB554,9,C
B0383,FB554,9,F
B0161,FB553,12,C
B0383,FB553,12,F
B0161,FB554,12,C
B0383,FB554,12,F
B0161,FB643,15,C
B0383,FB643,15,F
B0161,FB646,15,C
B0383,FB646,15,F
B0161,FB57,18,C
B0383,FB57,18,F
B0161,FB1142,18,C
B0383,FB1142,18,F
B0161,FB1141,18,C
B0383,FB1141,18,F
B0161,FB74,18,C
B0383,FB74,18,F
B0161,FB57,21,C
B0383,FB57,21,F
B0161,FB1142,21,C
B0383,FB1142,21,F
B0161,FB1141,21,C
B0383,FB1141,21,F
B0161,FB74,21,C
B0383,FB74,21,F
B0161,FB585,24,C
B0383,FB585,24,F
B0161,FB590,24,C
B0383,FB590,24,F
B0161,FB55,27,C
B0383,FB55,27,F
B0161,FB58,27,C
B0383,FB58,27,F
B0161,FB621,30,C
B0383,FB621,30,F
B0161,FB624,30,C
B0383,FB624,30,F
B0162,FB571,3,C
B0384,FB571,3,F
B0162,FB572,3,C
B0384,FB572,3,F
B0162,FB553,6,C
B0384,FB553,6,F
B0162,FB554,6,C
B0384,FB554,6,F
B0162,FB653,9,C
B0384,FB653,9,F
B0162,FB656,9,C
B0384,FB656,9,F
B0162,FB653,12,C
B0384,FB653,12,F
B0162,FB656,12,C
B0384,FB656,12,F
B0162,FB793,15,C
B0384,FB793,15,F
B0162,FB796,15,C
B0384,FB796,15,F
B0162,FB383,18,C
B0384,FB383,18,F
B0162,FB386,18,C
B0384,FB386,18,F
B0162,FB383,21,C
B0384,FB383,21,F
B0162,FB386,21,C
B0384,FB386,21,F
B0162,FB315,24,C
B0384,FB315,24,F
B0162,FB1181,24,C
B0384,FB1181,24,F
B0162,FB1182,24,C
B0384,FB1182,24,F
B0162,FB320,24,C
B0384,FB320,24,F
B0162,FB245,27,C
B0384,FB245,27,F
B0162,FB289,27,C
B0384,FB289,27,F
B0162,FB68,27,C
B0384,FB68,27,F
B0162,FB747,30,C
B0384,FB747,30,F
B0162,FB748,30,C
B0384,FB748,30,F
B0163,FB693,3,C
B0385,FB693,3,F
B0163,FB696,3,C
B0385,FB696,3,F
B0163,FB2153,6,C
B0385,FB2153,6,F
B0163,FB2154,6,C
B0385,FB2154,6,F
B0163,FB249,9,C
B0385,FB249,9,F
B0163,FB254,9,C
B0385,FB254,9,F
B0163,FB2153,12,C
B0385,FB2153,12,F
B0163,FB2154,12,C
B0385,FB2154,12,F
B0163,FB553,15,C
B0385,FB553,15,F
B0163,FB554,15,C
B0385,FB554,15,F
B0163,FB533,18,C
B0385,FB533,18,F
B0163,FB1621,18,C
B0385,FB1621,18,F
B0163,FB1622,18,C
B0385,FB1622,18,F
B0163,FB538,18,C
B0385,FB538,18,F
B0163,FB315,21,C
B0385,FB315,21,F
B0163,FB1181,21,C
B0385,FB1181,21,F
B0163,FB1182,21,C
B0385,FB1182,21,F
B0163,FB320,21,C
B0385,FB320,21,F
B0163,FB247,24,C
B0385,FB247,24,F
B0163,FB252,24,C
B0385,FB252,24,F
B0163,FB995,27,C
B0385,FB995,27,F
B0163,FB996,27,C
B0385,FB996,27,F
B0163,FB787,30,C
B0385,FB787,30,F
B0163,FB790,30,C
B0385,FB790,30,F
B0164,FB677,3,C
B0386,FB677,3,F
B0164,FB678,3,C
B0386,FB678,3,F
B0164,FB249,6,C
B0386,FB249,6,F
B0164,FB254,6,C
B0386,FB254,6,F
B0164,FB575,9,C
B0386,FB575,9,F
B0164,FB576,9,C
B0386,FB576,9,F
B0164,FB571,12,C
B0386,FB571,12,F
B0164,FB572,12,C
B0386,FB572,12,F
B0164,FB653,15,C
B0386,FB653,15,F
B0164,FB656,15,C
B0386,FB656,15,F
B0164,FB315,18,C
B0386,FB315,18,F
B0164,FB1181,18,C
B0386,FB1181,18,F
B0164,FB1182,18,C
B0386,FB1182,18,F
B0164,FB320,18,C
B0386,FB320,18,F
B0164,FB533,21,C
B0386,FB533,21,F
B0164,FB1621,21,C
B0386,FB1621,21,F
B0164,FB1622,21,C
B0386,FB1622,21,F
B0164,FB538,21,C
B0386,FB538,21,F
B0164,FB981,24,C
B0386,FB981,24,F
B0164,FB458,24,C
B0386,FB458,24,F
B0164,FB57,27,C
B0386,FB57,27,F
B0164,FB1142,27,C
B0386,FB1142,27,F
B0164,FB1141,27,C
B0386,FB1141,27,F
B0164,FB74,27,C
B0386,FB74,27,F
B0164,FB245,30,C
B0386,FB245,30,F
B0164,FB289,30,C
B0386,FB289,30,F
B0164,FB68,30,C
B0386,FB68,30,F
B0165,FB469,3,C
B0387,FB469,3,F
B0165,FB468,3,C
B0387,FB468,3,F
B0165,FB753,6,C
B0387,FB753,6,F
B0165,FB1173,6,C
B0387,FB1173,6,F
B0165,FB290,6,C
B0387,FB290,6,F
B0165,FB428,6,C
B0387,FB428,6,F
B0165,FB1709,6,C
B0387,FB1709,6,F
B0165,FB1702,7,C
B0387,FB1702,7,F
B0165,FB1605,7,C
B0387,FB1605,7,F
B0165,FB566,7,C
B0387,FB566,7,F
B0165,FB993,10,C
B0387,FB993,10,F
B0165,FB994,10,C
B0387,FB994,10,F
B0165,FB993,13,C
B0387,FB993,13,F
B0165,FB994,13,C
B0387,FB994,13,F
B0165,FB393,16,C
B0387,FB393,16,F
B0165,FB396,16,C
B0387,FB396,16,F
B0165,FB381,19,C
B0387,FB381,19,F
B0165,FB384,19,C
B0387,FB384,19,F
B0165,FB13,22,C
B0387,FB13,22,F
B0165,FB18,22,C
B0387,FB18,22,F
B0165,FB583,25,C
B0387,FB583,25,F
B0165,FB584,25,C
B0387,FB584,25,F
B0165,FB241,28,C
B0387,FB241,28,F
B0165,FB1205,28,C
B0387,FB1205,28,F
B0165,FB1208,28,C
B0387,FB1208,28,F
B0165,FB258,28,C
B0387,FB258,28,F
B0165,FB451,31,C
B0387,FB451,31,F
B0165,FB454,31,C
B0387,FB454,31,F
B0166,FB663,3,C
B0388,FB663,3,F
B0166,FB666,3,C
B0388,FB666,3,F
B0166,FB571,6,C
B0388,FB571,6,F
B0166,FB572,6,C
B0388,FB572,6,F
B0166,FB677,9,C
B0388,FB677,9,F
B0166,FB678,9,C
B0388,FB678,9,F
B0166,FB249,12,C
B0388,FB249,12,F
B0166,FB254,12,C
B0388,FB254,12,F
B0166,FB2153,15,C
B0388,FB2153,15,F
B0166,FB2154,15,C
B0388,FB2154,15,F
B0166,FB585,18,C
B0388,FB585,18,F
B0166,FB590,18,C
B0388,FB590,18,F
B0166,FB247,21,C
B0388,FB247,21,F
B0166,FB252,21,C
B0388,FB252,21,F
B0166,FB643,24,C
B0388,FB643,24,F
B0166,FB646,24,C
B0388,FB646,24,F
B0166,FB383,27,C
B0388,FB383,27,F
B0166,FB386,27,C
B0388,FB386,27,F
B0166,FB17,30,C
B0388,FB17,30,F
B0166,FB765,30,C
B0388,FB765,30,F
B0166,FB766,30,C
B0388,FB766,30,F
B0166,FB34,30,C
B0388,FB34,30,F
B0167,FB21,3,C
B0389,FB21,3,F
B0167,FB26,3,C
B0389,FB26,3,F
B0167,FB575,6,C
B0389,FB575,6,F
B0167,FB576,6,C
B0389,FB576,6,F
B0167,FB469,9,C
B0389,FB469,9,F
B0167,FB1864,9,C
B0389,FB1864,9,F
B0167,FB738,9,C
B0389,FB738,9,F
B0167,FB739,9,C
B0389,FB739,9,F
B0167,FB734,10,C
B0389,FB734,10,F
B0167,FB26,10,C
B0389,FB26,10,F
B0167,FB619,13,C
B0389,FB619,13,F
B0167,FB622,13,C
B0389,FB622,13,F
B0167,FB51,16,C
B0389,FB51,16,F
B0167,FB54,16,C
B0389,FB54,16,F
B0167,FB393,19,C
B0389,FB393,19,F
B0167,FB396,19,C
B0389,FB396,19,F
B0167,FB93,22,C
B0389,FB93,22,F
B0167,FB523,22,C
B0389,FB523,22,F
B0167,FB1867,22,C
B0389,FB1867,22,F
B0167,FB766,22,C
B0389,FB766,22,F
B0167,FB737,22,C
B0389,FB737,22,F
B0167,FB732,23,C
B0389,FB732,23,F
B0167,FB735,23,C
B0389,FB735,23,F
B0167,FB1863,23,C
B0389,FB1863,23,F
B0167,FB1862,23,C
B0389,FB1862,23,F
B0167,FB684,23,C
B0389,FB684,23,F
B0167,FB239,26,C
B0389,FB239,26,F
B0167,FB244,26,C
B0389,FB244,26,F
B0167,FB985,29,C
B0389,FB985,29,F
B0167,FB96,29,C
B0389,FB96,29,F
B0168,FB395,3,C
B0390,FB395,3,F
B0168,FB398,3,C
B0390,FB398,3,F
B0168,FB469,6,C
B0390,FB469,6,F
B0168,FB468,6,C
B0390,FB468,6,F
B0168,FB693,9,C
B0390,FB693,9,F
B0168,FB696,9,C
B0390,FB696,9,F
B0168,FB753,12,C
B0390,FB753,12,F
B0168,FB1173,12,C
B0390,FB1173,12,F
B0168,FB290,12,C
B0390,FB290,12,F
B0168,FB428,12,C
B0390,FB428,12,F
B0168,FB739,12,C
B0390,FB739,12,F
B0168,FB734,13,C
B0390,FB734,13,F
B0168,FB26,13,C
B0390,FB26,13,F
B0168,FB671,16,C
B0390,FB671,16,F
B0168,FB674,16,C
B0390,FB674,16,F
B0168,FB51,19,C
B0390,FB51,19,F
B0168,FB54,19,C
B0390,FB54,19,F
B0168,FB583,22,C
B0390,FB583,22,F
B0168,FB584,22,C
B0390,FB584,22,F
B0168,FB93,25,C
B0390,FB93,25,F
B0168,FB523,25,C
B0390,FB523,25,F
B0168,FB1867,25,C
B0390,FB1867,25,F
B0168,FB1864,25,C
B0390,FB1864,25,F
B0168,FB738,25,C
B0390,FB738,25,F
B0168,FB412,26,C
B0390,FB412,26,F
B0168,FB245,26,C
B0390,FB245,26,F
B0168,FB289,26,C
B0390,FB289,26,F
B0168,FB68,26,C
B0390,FB68,26,F
B0168,FB293,29,C
B0390,FB293,29,F
B0168,FB294,29,C
B0390,FB294,29,F
B0169,FB741,3,C
B0391,FB741,3,F
B0169,FB742,3,C
B0391,FB742,3,F
B0169,FB693,6,C
B0391,FB693,6,F
B0169,FB696,6,C
B0391,FB696,6,F
B0169,FB61,9,C
B0391,FB61,9,F
B0169,FB64,9,C
B0391,FB64,9,F
B0169,FB693,12,C
B0391,FB693,12,F
B0169,FB696,12,C
B0391,FB696,12,F
B0169,FB753,15,C
B0391,FB753,15,F
B0169,FB1173,15,C
B0391,FB1173,15,F
B0169,FB290,15,C
B0391,FB290,15,F
B0169,FB428,15,C
B0391,FB428,15,F
B0169,FB1709,15,C
B0391,FB1709,15,F
B0169,FB1702,16,C
B0391,FB1702,16,F
B0169,FB765,16,C
B0391,FB765,16,F
B0169,FB468,16,C
B0391,FB468,16,F
B0169,FB583,19,C
B0391,FB583,19,F
B0169,FB584,19,C
B0391,FB584,19,F
B0169,FB651,22,C
B0391,FB651,22,F
B0169,FB654,22,C
B0391,FB654,22,F
B0169,FB651,25,C
B0391,FB651,25,F
B0169,FB654,25,C
B0391,FB654,25,F
B0169,FB1891,28,C
B0391,FB1891,28,F
B0169,FB1894,28,C
B0391,FB1894,28,F
B0169,FB1891,31,C
B0391,FB1891,31,F
B0169,FB1894,31,C
B0391,FB1894,31,F
B0170,FB251,3,C
B0392,FB251,3,F
B0170,FB256,3,C
B0392,FB256,3,F
B0170,FB21,6,C
B0392,FB21,6,F
B0170,FB26,6,C
B0392,FB26,6,F
B0170,FB21,9,C
B0392,FB21,9,F
B0170,FB26,9,C
B0392,FB26,9,F
B0170,FB469,12,C
B0392,FB469,12,F
B0170,FB1864,12,C
B0392,FB1864,12,F
B0170,FB738,12,C
B0392,FB738,12,F
B0170,FB529,12,C
B0392,FB529,12,F
B0170,FB642,13,C
B0392,FB642,13,F
B0170,FB693,13,C
B0392,FB693,13,F
B0170,FB696,13,C
B0392,FB696,13,F
B0170,FB13,16,C
B0392,FB13,16,F
B0170,FB1145,16,C
B0392,FB1145,16,F
B0170,FB742,16,C
B0392,FB742,16,F
B0170,FB451,19,C
B0392,FB451,19,F
B0170,FB454,19,C
B0392,FB454,19,F
B0170,FB241,22,C
B0392,FB241,22,F
B0170,FB1205,22,C
B0392,FB1205,22,F
B0170,FB1208,22,C
B0392,FB1208,22,F
B0170,FB258,22,C
B0392,FB258,22,F
B0170,FB451,25,C
B0392,FB451,25,F
B0170,FB454,25,C
B0392,FB454,25,F
B0170,FB463,28,C
B0392,FB463,28,F
B0170,FB462,28,C
B0392,FB462,28,F
B0170,FB601,31,C
B0392,FB601,31,F
B0170,FB604,31,C
B0392,FB604,31,F
B0171,FB471,3,C
B0393,FB471,3,F
B0171,FB470,3,C
B0393,FB470,3,F
B0171,FB663,6,C
B0393,FB663,6,F
B0171,FB666,6,C
B0393,FB666,6,F
B0171,FB663,9,C
B0393,FB663,9,F
B0171,FB666,9,C
B0393,FB666,9,F
B0171,FB575,12,C
B0393,FB575,12,F
B0171,FB576,12,C
B0393,FB576,12,F
B0171,FB571,15,C
B0393,FB571,15,F
B0171,FB572,15,C
B0393,FB572,15,F
B0171,FB981,18,C
B0393,FB981,18,F
B0171,FB456,18,C
B0393,FB456,18,F
B0171,FB981,21,C
B0393,FB981,21,F
B0171,FB458,21,C
B0393,FB458,21,F
B0171,FB19,24,C
B0393,FB19,24,F
B0171,FB775,24,C
B0393,FB775,24,F
B0171,FB66,24,C
B0393,FB66,24,F
B0171,FB533,27,C
B0393,FB533,27,F
B0171,FB1621,27,C
B0393,FB1621,27,F
B0171,FB1622,27,C
B0393,FB1622,27,F
B0171,FB538,27,C
B0393,FB538,27,F
B0171,FB995,30,C
B0393,FB995,30,F
B0171,FB996,30,C
B0393,FB996,30,F
B0172,FB635,3,C
B0394,FB635,3,F
B0172,FB636,3,C
B0394,FB636,3,F
B0172,FB61,6,C
B0394,FB61,6,F
B0172,FB64,6,C
B0394,FB64,6,F
B0172,FB395,9,C
B0394,FB395,9,F
B0172,FB398,9,C
B0394,FB398,9,F
B0172,FB677,12,C
B0394,FB677,12,F
B0172,FB678,12,C
B0394,FB678,12,F
B0172,FB469,15,C
B0394,FB469,15,F
B0172,FB468,15,C
B0394,FB468,15,F
B0172,FB59,18,C
B0394,FB59,18,F
B0172,FB62,18,C
B0394,FB62,18,F
B0172,FB19,21,C
B0394,FB19,21,F
B0172,FB775,21,C
B0394,FB775,21,F
B0172,FB66,21,C
B0394,FB66,21,F
B0172,FB793,24,C
B0394,FB793,24,F
B0172,FB796,24,C
B0394,FB796,24,F
B0172,FB585,27,C
B0394,FB585,27,F
B0172,FB590,27,C
B0394,FB590,27,F
B0172,FB675,30,C
B0394,FB675,30,F
B0172,FB1861,30,C
B0394,FB1861,30,F
B0172,FB1864,30,C
B0394,FB1864,30,F
B0172,FB738,30,C
B0394,FB738,30,F
B0172,FB1709,30,C
B0394,FB1709,30,F
B0172,FB242,31,C
B0394,FB242,31,F
B0172,FB571,31,C
B0394,FB571,31,F
B0172,FB572,31,C
B0394,FB572,31,F
B0173,FB63,3,C
B0395,FB63,3,F
B0173,FB778,3,C
B0395,FB778,3,F
B0173,FB40,3,C
B0395,FB40,3,F
B0173,FB395,6,C
B0395,FB395,6,F
B0173,FB398,6,C
B0395,FB398,6,F
B0173,FB563,9,C
B0395,FB563,9,F
B0173,FB568,9,C
B0395,FB568,9,F
B0173,FB21,12,C
B0395,FB21,12,F
B0173,FB26,12,C
B0395,FB26,12,F
B0173,FB677,15,C
B0395,FB677,15,F
B0173,FB678,15,C
B0395,FB678,15,F
B0173,FB643,18,C
B0395,FB643,18,F
B0173,FB646,18,C
B0395,FB646,18,F
B0173,FB643,21,C
B0395,FB643,21,F
B0173,FB646,21,C
B0395,FB646,21,F
B0173,FB553,24,C
B0395,FB553,24,F
B0173,FB554,24,C
B0395,FB554,24,F
B0173,FB981,27,C
B0395,FB981,27,F
B0173,FB458,27,C
B0395,FB458,27,F
B0173,FB585,30,C
B0395,FB585,30,F
B0173,FB590,30,C
B0395,FB590,30,F
B0174,FB87,3,C
B0396,FB87,3,F
B0174,FB88,3,C
B0396,FB88,3,F
B0174,FB563,6,C
B0396,FB563,6,F
B0174,FB566,6,C
B0396,FB566,6,F
B0174,FB741,9,C
B0396,FB741,9,F
B0174,FB742,9,C
B0396,FB742,9,F
B0174,FB663,12,C
B0396,FB663,12,F
B0174,FB666,12,C
B0396,FB666,12,F
B0174,FB575,15,C
B0396,FB575,15,F
B0174,FB576,15,C
B0396,FB576,15,F
B0174,FB553,18,C
B0396,FB553,18,F
B0174,FB558,18,C
B0396,FB558,18,F
B0174,FB59,21,C
B0396,FB59,21,F
B0174,FB62,21,C
B0396,FB62,21,F
B0174,FB2153,24,C
B0396,FB2153,24,F
B0174,FB2154,24,C
B0396,FB2154,24,F
B0174,FB247,27,C
B0396,FB247,27,F
B0174,FB252,27,C
B0396,FB252,27,F
B0174,FB315,30,C
B0396,FB315,30,F
B0174,FB1181,30,C
B0396,FB1181,30,F
B0174,FB1182,30,C
B0396,FB1182,30,F
B0174,FB320,30,C
B0396,FB320,30,F
B0175,FB23,3,C
B0397,FB23,3,F
B0175,FB767,3,C
B0397,FB767,3,F
B0175,FB770,3,C
B0397,FB770,3,F
B0175,FB529,3,C
B0397,FB529,3,F
B0175,FB642,4,C
B0397,FB642,4,F
B0175,FB563,4,C
B0397,FB563,4,F
B0175,FB570,4,C
B0397,FB570,4,F
B0175,FB993,7,C
B0397,FB993,7,F
B0175,FB994,7,C
B0397,FB994,7,F
B0175,FB619,10,C
B0397,FB619,10,F
B0175,FB622,10,C
B0397,FB622,10,F
B0175,FB381,13,C
B0397,FB381,13,F
B0175,FB384,13,C
B0397,FB384,13,F
B0175,FB651,16,C
B0397,FB651,16,F
B0175,FB654,16,C
B0397,FB654,16,F
B0175,FB241,19,C
B0397,FB241,19,F
B0175,FB1205,19,C
B0397,FB1205,19,F
B0175,FB1208,19,C
B0397,FB1208,19,F
B0175,FB258,19,C
B0397,FB258,19,F
B0175,FB1891,22,C
B0397,FB1891,22,F
B0175,FB1894,22,C
B0397,FB1894,22,F
B0175,FB1891,25,C
B0397,FB1891,25,F
B0175,FB1894,25,C
B0397,FB1894,25,F
B0175,FB531,28,C
B0397,FB531,28,F
B0175,FB534,28,C
B0397,FB534,28,F
B0175,FB463,31,C
B0397,FB463,31,F
B0175,FB462,31,C
B0397,FB462,31,F
B0176,FB535,3,C
B0398,FB535,3,F
B0176,FB536,3,C
B0398,FB536,3,F
B0176,FB741,6,C
B0398,FB741,6,F
B0176,FB4876,6,C
B0398,FB4876,6,F
B0176,FB76,6,C
B0398,FB76,6,F
B0176,FB251,9,C
B0398,FB251,9,F
B0176,FB256,9,C
B0398,FB256,9,F
B0176,FB61,12,C
B0398,FB61,12,F
B0176,FB64,12,C
B0398,FB64,12,F
B0176,FB61,15,C
B0398,FB61,15,F
B0176,FB64,15,C
B0398,FB64,15,F
B0176,FB653,18,C
B0398,FB653,18,F
B0176,FB656,18,C
B0398,FB656,18,F
B0176,FB793,21,C
B0398,FB793,21,F
B0176,FB796,21,C
B0398,FB796,21,F
B0176,FB653,24,C
B0398,FB653,24,F
B0176,FB656,24,C
B0398,FB656,24,F
B0176,FB59,27,C
B0398,FB59,27,F
B0176,FB62,27,C
B0398,FB62,27,F
B0176,FB533,30,C
B0398,FB533,30,F
B0176,FB1621,30,C
B0398,FB1621,30,F
B0176,FB1622,30,C
B0398,FB1622,30,F
B0176,FB538,30,C
B0398,FB538,30,F
B0073,FB1893,3,C
B0295,FB1893,3,F
B0073,FB1896,3,C
B0295,FB1896,3,F
B0073,FB251,6,C
B0295,FB251,6,F
