em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0377,67,FB252,8/25/2019,12:20,FBX,8/25/2019,14:10,TGD,F
B0377,68,FB19,8/26/2019,10:00,TGD,8/26/2019,11:05,HOM,F
B0377,69,FB775,8/26/2019,11:55,HOM,8/26/2019,13:50,NOU,F
B0377,70,FB66,8/26/2019,14:30,NOU,8/26/2019,16:05,TGD,F
B0377,71,FB643,8/27/2019,10:00,TGD,8/27/2019,11:40,XMJ,F
B0377,72,FB646,8/27/2019,12:25,XMJ,8/27/2019,14:10,TGD,F
B0377,73,FB59,8/28/2019,10:00,TGD,8/28/2019,11:35,NOU,F
B0377,74,FB62,8/28/2019,12:30,NOU,8/28/2019,14:05,TGD,F
B0377,75,FB643,8/29/2019,10:00,TGD,8/29/2019,11:40,XMJ,F
B0377,76,FB646,8/29/2019,12:25,XMJ,8/29/2019,14:10,TGD,F
B0377,77,FB247,8/30/2019,9:50,TGD,8/30/2019,11:35,FBX,F
B0377,78,FB252,8/30/2019,12:20,FBX,8/30/2019,14:10,TGD,F
B0377,79,FB247,8/31/2019,9:50,TGD,8/31/2019,11:35,FBX,F
B0377,80,FB252,8/31/2019,12:20,FBX,8/31/2019,14:10,TGD,F
B0378,1,FB257,8/1/2019,14:15,TGD,8/1/2019,16:00,FBX,F
B0378,2,FB262,8/1/2019,16:50,FBX,8/1/2019,18:40,TGD,F
B0378,3,FB681,8/2/2019,14:55,TGD,8/2/2019,16:15,THJ,F
B0378,4,FB682,8/2/2019,17:00,THJ,8/2/2019,18:25,TGD,F
B0378,5,FB259,8/3/2019,15:00,TGD,8/3/2019,16:45,FBX,F
B0378,6,FB264,8/3/2019,17:35,FBX,8/3/2019,19:25,TGD,F
B0378,7,FB69,8/4/2019,15:00,TGD,8/4/2019,16:30,NOU,F
B0378,8,FB74,8/4/2019,17:30,NOU,8/4/2019,19:05,TGD,F
B0378,9,FB31,8/5/2019,15:00,TGD,8/5/2019,16:05,HOM,F
B0378,10,FB737,8/5/2019,17:00,HOM,8/5/2019,18:15,UDJ,F
B0378,11,FB740,8/6/2019,18:55,UDJ,8/6/2019,20:20,HOM,F
B0378,12,FB100,8/6/2019,21:35,HOM,8/6/2019,22:50,TGD,F
B0378,13,FB259,8/7/2019,15:00,TGD,8/7/2019,16:45,FBX,F
B0378,14,FB264,8/7/2019,17:35,FBX,8/7/2019,19:25,TGD,F
B0378,15,FB477,8/8/2019,15:45,TGD,8/8/2019,18:10,SXA,F
B0378,16,FB476,8/8/2019,19:10,SXA,8/8/2019,21:40,TGD,F
B0378,17,FB31,8/9/2019,15:00,TGD,8/9/2019,16:05,HOM,F
B0378,18,FB34,8/9/2019,17:00,HOM,8/9/2019,18:15,TGD,F
B0378,19,FB749,8/10/2019,14:55,TGD,8/10/2019,15:50,GOQ,F
B0378,20,FB750,8/10/2019,16:45,GOQ,8/10/2019,17:50,TGD,F
B0378,21,FB259,8/11/2019,15:00,TGD,8/11/2019,16:45,FBX,F
B0378,22,FB264,8/11/2019,17:35,FBX,8/11/2019,19:25,TGD,F
B0378,23,FB749,8/12/2019,14:55,TGD,8/12/2019,15:50,GOQ,F
B0378,24,FB750,8/12/2019,16:45,GOQ,8/12/2019,17:50,TGD,F
B0378,25,FB681,8/13/2019,14:55,TGD,8/13/2019,16:15,THJ,F
B0378,26,FB682,8/13/2019,17:00,THJ,8/13/2019,18:25,TGD,F
B0378,27,FB31,8/14/2019,15:00,TGD,8/14/2019,16:05,HOM,F
B0378,28,FB34,8/14/2019,17:00,HOM,8/14/2019,18:15,TGD,F
B0378,29,FB31,8/15/2019,15:00,TGD,8/15/2019,16:05,HOM,F
B0378,30,FB34,8/15/2019,17:00,HOM,8/15/2019,18:15,TGD,F
B0378,31,FB681,8/16/2019,14:55,TGD,8/16/2019,16:15,THJ,F
B0378,32,FB682,8/16/2019,17:00,THJ,8/16/2019,18:25,TGD,F
B0378,33,FB257,8/17/2019,14:15,TGD,8/17/2019,16:00,FBX,F
B0378,34,FB264,8/17/2019,17:35,FBX,8/17/2019,19:25,TGD,F
B0378,35,FB655,8/18/2019,14:15,TGD,8/18/2019,15:30,SXJ,F
B0378,36,FB658,8/18/2019,16:15,SXJ,8/18/2019,17:35,TGD,F
B0378,37,FB259,8/19/2019,15:00,TGD,8/19/2019,16:45,FBX,F
B0378,38,FB266,8/19/2019,18:25,FBX,8/19/2019,20:10,TGD,F
B0378,39,FB681,8/20/2019,14:55,TGD,8/20/2019,16:15,THJ,F
B0378,40,FB682,8/20/2019,17:00,THJ,8/20/2019,18:25,TGD,F
B0378,41,FB681,8/21/2019,14:55,TGD,8/21/2019,16:15,THJ,F
B0378,42,FB682,8/21/2019,17:00,THJ,8/21/2019,18:25,TGD,F
B0378,43,FB69,8/22/2019,15:00,TGD,8/22/2019,16:30,NOU,F
B0378,44,FB780,8/22/2019,17:55,NOU,8/22/2019,19:45,HOM,F
B0378,45,FB100,8/22/2019,21:35,HOM,8/22/2019,22:50,TGD,F
B0378,46,FB593,8/23/2019,15:00,TGD,8/23/2019,16:25,MYJ,F
B0378,47,FB596,8/23/2019,17:15,MYJ,8/23/2019,18:50,TGD,F
B0378,48,FB593,8/24/2019,15:00,TGD,8/24/2019,16:25,MYJ,F
B0378,49,FB596,8/24/2019,17:15,MYJ,8/24/2019,18:50,TGD,F
B0378,50,FB259,8/25/2019,15:00,TGD,8/25/2019,16:45,FBX,F
B0378,51,FB266,8/25/2019,18:25,FBX,8/25/2019,20:10,TGD,F
B0378,52,FB385,8/26/2019,14:55,TGD,8/26/2019,16:15,YKJ,F
B0378,53,FB388,8/26/2019,16:55,YKJ,8/26/2019,18:25,TGD,F
B0378,54,FB655,8/27/2019,14:15,TGD,8/27/2019,15:30,SXJ,F
B0378,55,FB658,8/27/2019,16:15,SXJ,8/27/2019,17:35,TGD,F
B0378,56,FB259,8/28/2019,15:00,TGD,8/28/2019,16:45,FBX,F
B0378,57,FB264,8/28/2019,17:35,FBX,8/28/2019,19:25,TGD,F
B0378,58,FB593,8/29/2019,15:00,TGD,8/29/2019,16:25,MYJ,F
B0378,59,FB596,8/29/2019,17:15,MYJ,8/29/2019,18:50,TGD,F
B0378,60,FB593,8/30/2019,15:00,TGD,8/30/2019,16:25,MYJ,F
B0378,61,FB596,8/30/2019,17:15,MYJ,8/30/2019,18:50,TGD,F
B0378,62,FB397,8/31/2019,15:55,TGD,8/31/2019,16:55,UYS,F
B0378,63,FB400,8/31/2019,17:50,UYS,8/31/2019,18:55,TGD,F
B0379,1,FB585,8/1/2019,9:40,TGD,8/1/2019,11:05,MYJ,F
B0379,2,FB590,8/1/2019,11:50,MYJ,8/1/2019,13:20,TGD,F
B0379,3,FB19,8/2/2019,10:00,TGD,8/2/2019,11:05,HOM,F
B0379,4,FB775,8/2/2019,11:55,HOM,8/2/2019,13:50,NOU,F
B0379,5,FB66,8/2/2019,14:30,NOU,8/2/2019,16:05,TGD,F
B0379,6,FB19,8/3/2019,10:00,TGD,8/3/2019,11:05,HOM,F
B0379,7,FB775,8/3/2019,11:55,HOM,8/3/2019,13:50,NOU,F
B0379,8,FB66,8/3/2019,14:30,NOU,8/3/2019,16:05,TGD,F
B0379,9,FB19,8/4/2019,10:00,TGD,8/4/2019,11:05,HOM,F
B0379,10,FB775,8/4/2019,11:55,HOM,8/4/2019,13:50,NOU,F
B0379,11,FB66,8/4/2019,14:30,NOU,8/4/2019,16:05,TGD,F
B0379,12,FB643,8/5/2019,10:00,TGD,8/5/2019,11:40,XMJ,F
B0379,13,FB646,8/5/2019,12:25,XMJ,8/5/2019,14:10,TGD,F
B0379,14,FB59,8/6/2019,10:00,TGD,8/6/2019,11:35,NOU,F
B0379,15,FB62,8/6/2019,12:30,NOU,8/6/2019,14:05,TGD,F
B0379,16,FB643,8/7/2019,10:00,TGD,8/7/2019,11:40,XMJ,F
B0379,17,FB646,8/7/2019,12:25,XMJ,8/7/2019,14:10,TGD,F
B0379,18,FB793,8/8/2019,10:10,TGD,8/8/2019,11:45,SHO,F
B0379,19,FB796,8/8/2019,12:30,SHO,8/8/2019,14:05,TGD,F
B0379,20,FB59,8/9/2019,10:00,TGD,8/9/2019,11:35,NOU,F
B0379,21,FB62,8/9/2019,12:30,NOU,8/9/2019,14:05,TGD,F
B0379,22,FB643,8/10/2019,10:00,TGD,8/10/2019,11:40,XMJ,F
B0379,23,FB646,8/10/2019,12:25,XMJ,8/10/2019,14:10,TGD,F
B0379,24,FB533,8/11/2019,9:40,TGD,8/11/2019,10:55,OAX,F
B0379,25,FB1621,8/11/2019,11:45,OAX,8/11/2019,13:45,SXA,F
B0379,26,FB1622,8/11/2019,14:40,SXA,8/11/2019,16:35,OAX,F
B0379,27,FB538,8/11/2019,17:40,OAX,8/11/2019,19:00,TGD,F
B0379,28,FB793,8/12/2019,10:10,TGD,8/12/2019,11:45,SHO,F
B0379,29,FB796,8/12/2019,12:30,SHO,8/12/2019,14:05,TGD,F
B0379,30,FB533,8/13/2019,9:40,TGD,8/13/2019,10:55,OAX,F
B0379,31,FB1621,8/13/2019,11:45,OAX,8/13/2019,13:45,SXA,F
B0379,32,FB1622,8/13/2019,14:40,SXA,8/13/2019,16:35,OAX,F
B0379,33,FB538,8/13/2019,17:40,OAX,8/13/2019,19:00,TGD,F
B0379,34,FB59,8/14/2019,10:00,TGD,8/14/2019,11:35,NOU,F
B0379,35,FB62,8/14/2019,12:30,NOU,8/14/2019,14:05,TGD,F
B0379,36,FB643,8/15/2019,10:00,TGD,8/15/2019,11:40,XMJ,F
B0379,37,FB646,8/15/2019,12:25,XMJ,8/15/2019,14:10,TGD,F
B0379,38,FB553,8/16/2019,10:15,TGD,8/16/2019,11:35,TXD,F
B0379,39,FB554,8/16/2019,12:20,TXD,8/16/2019,13:45,TGD,F
B0379,40,FB793,8/17/2019,10:10,TGD,8/17/2019,11:45,SHO,F
B0379,41,FB796,8/17/2019,12:30,SHO,8/17/2019,14:05,TGD,F
B0379,42,FB585,8/18/2019,9:40,TGD,8/18/2019,11:05,MYJ,F
B0379,43,FB590,8/18/2019,11:50,MYJ,8/18/2019,13:20,TGD,F
B0379,44,FB643,8/19/2019,10:00,TGD,8/19/2019,11:40,XMJ,F
B0379,45,FB646,8/19/2019,12:25,XMJ,8/19/2019,14:10,TGD,F
B0379,46,FB643,8/20/2019,10:00,TGD,8/20/2019,11:40,XMJ,F
B0379,47,FB646,8/20/2019,12:25,XMJ,8/20/2019,14:10,TGD,F
B0379,48,FB643,8/21/2019,10:00,TGD,8/21/2019,11:40,XMJ,F
B0379,49,FB646,8/21/2019,12:25,XMJ,8/21/2019,14:10,TGD,F
B0379,50,FB793,8/22/2019,10:10,TGD,8/22/2019,11:45,SHO,F
B0379,51,FB796,8/22/2019,12:30,SHO,8/22/2019,14:05,TGD,F
B0379,52,FB59,8/23/2019,10:00,TGD,8/23/2019,11:35,NOU,F
B0379,53,FB62,8/23/2019,12:30,NOU,8/23/2019,14:05,TGD,F
B0379,54,FB553,8/24/2019,10:15,TGD,8/24/2019,11:35,TXD,F
B0379,55,FB554,8/24/2019,12:20,TXD,8/24/2019,13:45,TGD,F
B0379,56,FB981,8/25/2019,9:50,TGD,8/25/2019,11:40,TUK,F
B0379,57,FB458,8/25/2019,18:35,TUK,8/25/2019,20:20,TGD,F
B0379,58,FB643,8/26/2019,10:00,TGD,8/26/2019,11:40,XMJ,F
B0379,59,FB646,8/26/2019,12:25,XMJ,8/26/2019,14:10,TGD,F
B0379,60,FB59,8/27/2019,10:00,TGD,8/27/2019,11:35,NOU,F
B0379,61,FB62,8/27/2019,12:30,NOU,8/27/2019,14:05,TGD,F
B0379,62,FB643,8/28/2019,10:00,TGD,8/28/2019,11:40,XMJ,F
B0379,63,FB646,8/28/2019,12:25,XMJ,8/28/2019,14:10,TGD,F
B0379,64,FB59,8/29/2019,10:00,TGD,8/29/2019,11:35,NOU,F
B0379,65,FB62,8/29/2019,12:30,NOU,8/29/2019,14:05,TGD,F
B0379,66,FB403,8/30/2019,9:55,TGD,8/30/2019,11:00,AXO,F
B0379,67,FB406,8/30/2019,11:50,AXO,8/30/2019,13:00,TGD,F
B0379,68,FB403,8/31/2019,9:55,TGD,8/31/2019,11:00,AXO,F
B0379,69,FB406,8/31/2019,11:50,AXO,8/31/2019,13:00,TGD,F
B0380,1,FB533,8/1/2019,9:40,TGD,8/1/2019,10:55,OAX,F
B0380,2,FB1621,8/1/2019,11:45,OAX,8/1/2019,13:45,SXA,F
B0380,3,FB1622,8/1/2019,14:40,SXA,8/1/2019,16:35,OAX,F
B0380,4,FB538,8/1/2019,17:40,OAX,8/1/2019,19:00,TGD,F
B0380,5,FB793,8/2/2019,10:10,TGD,8/2/2019,11:45,SHO,F
B0380,6,FB796,8/2/2019,12:30,SHO,8/2/2019,14:05,TGD,F
B0380,7,FB59,8/3/2019,10:00,TGD,8/3/2019,11:35,NOU,F
B0380,8,FB62,8/3/2019,12:30,NOU,8/3/2019,14:05,TGD,F
B0380,9,FB643,8/4/2019,10:00,TGD,8/4/2019,11:40,XMJ,F
B0380,10,FB646,8/4/2019,12:25,XMJ,8/4/2019,14:10,TGD,F
B0380,11,FB793,8/5/2019,10:10,TGD,8/5/2019,11:45,SHO,F
B0380,12,FB796,8/5/2019,12:30,SHO,8/5/2019,14:05,TGD,F
B0380,13,FB643,8/6/2019,10:00,TGD,8/6/2019,11:40,XMJ,F
B0380,14,FB646,8/6/2019,12:25,XMJ,8/6/2019,14:10,TGD,F
B0380,15,FB59,8/7/2019,10:00,TGD,8/7/2019,11:35,NOU,F
B0380,16,FB62,8/7/2019,12:30,NOU,8/7/2019,14:05,TGD,F
B0380,17,FB553,8/8/2019,10:15,TGD,8/8/2019,11:35,TXD,F
B0380,18,FB554,8/8/2019,12:20,TXD,8/8/2019,13:45,TGD,F
B0380,19,FB793,8/9/2019,10:10,TGD,8/9/2019,11:45,SHO,F
B0380,20,FB796,8/9/2019,12:30,SHO,8/9/2019,14:05,TGD,F
B0380,21,FB793,8/10/2019,10:10,TGD,8/10/2019,11:45,SHO,F
B0380,22,FB796,8/10/2019,12:30,SHO,8/10/2019,14:05,TGD,F
B0380,23,FB981,8/11/2019,9:50,TGD,8/11/2019,11:40,TUK,F
B0380,24,FB456,8/11/2019,15:45,TUK,8/11/2019,17:30,TGD,F
B0380,25,FB553,8/12/2019,10:15,TGD,8/12/2019,11:35,TXD,F
B0380,26,FB554,8/12/2019,12:20,TXD,8/12/2019,13:45,TGD,F
B0380,27,FB247,8/13/2019,9:50,TGD,8/13/2019,11:35,FBX,F
B0380,28,FB252,8/13/2019,12:20,FBX,8/13/2019,14:10,TGD,F
B0380,29,FB793,8/14/2019,10:10,TGD,8/14/2019,11:45,SHO,F
B0380,30,FB796,8/14/2019,12:30,SHO,8/14/2019,14:05,TGD,F
B0380,31,FB59,8/15/2019,10:00,TGD,8/15/2019,11:35,NOU,F
B0380,32,FB62,8/15/2019,12:30,NOU,8/15/2019,14:05,TGD,F
B0380,33,FB2153,8/16/2019,10:20,TGD,8/16/2019,12:05,NOU,F
B0380,34,FB2154,8/16/2019,13:05,NOU,8/16/2019,14:50,TGD,F
B0380,35,FB553,8/17/2019,10:15,TGD,8/17/2019,11:35,TXD,F
B0380,36,FB554,8/17/2019,12:20,TXD,8/17/2019,13:45,TGD,F
B0380,37,FB315,8/18/2019,9:40,TGD,8/18/2019,10:40,OSY,F
B0380,38,FB1181,8/18/2019,11:30,OSY,8/18/2019,12:55,NOU,F
B0380,39,FB1182,8/18/2019,13:45,NOU,8/18/2019,15:15,OSY,F
B0380,40,FB320,8/18/2019,16:00,OSY,8/18/2019,17:10,TGD,F
B0380,41,FB19,8/19/2019,10:00,TGD,8/19/2019,11:05,HOM,F
B0380,42,FB775,8/19/2019,11:55,HOM,8/19/2019,13:50,NOU,F
B0380,43,FB66,8/19/2019,14:30,NOU,8/19/2019,16:05,TGD,F
B0380,44,FB59,8/20/2019,10:00,TGD,8/20/2019,11:35,NOU,F
B0380,45,FB62,8/20/2019,12:30,NOU,8/20/2019,14:05,TGD,F
B0380,46,FB793,8/21/2019,10:10,TGD,8/21/2019,11:45,SHO,F
B0380,47,FB796,8/21/2019,12:30,SHO,8/21/2019,14:05,TGD,F
B0380,48,FB553,8/22/2019,10:15,TGD,8/22/2019,11:35,TXD,F
B0380,49,FB554,8/22/2019,12:20,TXD,8/22/2019,13:45,TGD,F
B0380,50,FB793,8/23/2019,10:10,TGD,8/23/2019,11:45,SHO,F
B0380,51,FB796,8/23/2019,12:30,SHO,8/23/2019,14:05,TGD,F
B0380,52,FB653,8/24/2019,10:20,TGD,8/24/2019,11:35,SXJ,F
B0380,53,FB656,8/24/2019,12:35,SXJ,8/24/2019,13:55,TGD,F
B0380,54,FB19,8/25/2019,10:00,TGD,8/25/2019,11:05,HOM,F
B0380,55,FB775,8/25/2019,11:55,HOM,8/25/2019,13:50,NOU,F
B0380,56,FB66,8/25/2019,14:30,NOU,8/25/2019,16:05,TGD,F
B0380,57,FB59,8/26/2019,10:00,TGD,8/26/2019,11:35,NOU,F
B0380,58,FB62,8/26/2019,12:30,NOU,8/26/2019,14:05,TGD,F
B0380,59,FB19,8/27/2019,10:00,TGD,8/27/2019,11:05,HOM,F
B0380,60,FB775,8/27/2019,11:55,HOM,8/27/2019,13:50,NOU,F
B0380,61,FB66,8/27/2019,14:30,NOU,8/27/2019,16:05,TGD,F
B0380,62,FB793,8/28/2019,10:10,TGD,8/28/2019,11:45,SHO,F
B0380,63,FB796,8/28/2019,12:30,SHO,8/28/2019,14:05,TGD,F
B0380,64,FB793,8/29/2019,10:10,TGD,8/29/2019,11:45,SHO,F
B0380,65,FB796,8/29/2019,12:30,SHO,8/29/2019,14:05,TGD,F
B0380,66,FB643,8/30/2019,10:00,TGD,8/30/2019,11:40,XMJ,F
B0380,67,FB646,8/30/2019,12:25,XMJ,8/30/2019,14:10,TGD,F
B0380,68,FB19,8/31/2019,10:00,TGD,8/31/2019,11:05,HOM,F
B0380,69,FB775,8/31/2019,11:55,HOM,8/31/2019,13:50,NOU,F
B0380,70,FB66,8/31/2019,14:30,NOU,8/31/2019,16:05,TGD,F
B0381,1,FB981,8/1/2019,9:50,TGD,8/1/2019,11:40,TUK,F
B0381,2,FB982,8/3/2019,12:15,TUK,8/3/2019,14:00,TGD,F
B0381,3,FB645,8/3/2019,14:50,TGD,8/3/2019,16:30,XMJ,F
B0381,4,FB648,8/3/2019,17:20,XMJ,8/3/2019,19:05,TGD,F
B0381,5,FB59,8/4/2019,10:00,TGD,8/4/2019,11:35,NOU,F
B0381,6,FB62,8/4/2019,12:30,NOU,8/4/2019,14:05,TGD,F
B0381,7,FB553,8/5/2019,10:15,TGD,8/5/2019,11:35,TXD,F
B0381,8,FB554,8/5/2019,12:20,TXD,8/5/2019,13:45,TGD,F
B0381,9,FB793,8/6/2019,10:10,TGD,8/6/2019,11:45,SHO,F
B0381,10,FB796,8/6/2019,12:30,SHO,8/6/2019,14:05,TGD,F
B0381,11,FB793,8/7/2019,10:10,TGD,8/7/2019,11:45,SHO,F
B0381,12,FB796,8/7/2019,12:30,SHO,8/7/2019,14:05,TGD,F
B0381,13,FB2153,8/8/2019,10:20,TGD,8/8/2019,12:05,NOU,F
B0381,14,FB2154,8/8/2019,13:05,NOU,8/8/2019,14:50,TGD,F
B0381,15,FB553,8/9/2019,10:15,TGD,8/9/2019,11:35,TXD,F
B0381,16,FB554,8/9/2019,12:20,TXD,8/9/2019,13:45,TGD,F
B0381,17,FB553,8/10/2019,10:15,TGD,8/10/2019,11:35,TXD,F
B0381,18,FB554,8/10/2019,12:20,TXD,8/10/2019,13:45,TGD,F
B0381,19,FB643,8/11/2019,10:00,TGD,8/11/2019,11:40,XMJ,F
B0381,20,FB646,8/11/2019,12:25,XMJ,8/11/2019,14:10,TGD,F
B0381,21,FB653,8/12/2019,10:20,TGD,8/12/2019,11:35,SXJ,F
B0381,22,FB656,8/12/2019,12:35,SXJ,8/12/2019,13:55,TGD,F
B0381,23,FB59,8/13/2019,10:00,TGD,8/13/2019,11:35,NOU,F
B0381,24,FB62,8/13/2019,12:30,NOU,8/13/2019,14:05,TGD,F
B0381,25,FB553,8/14/2019,10:15,TGD,8/14/2019,11:35,TXD,F
B0381,26,FB554,8/14/2019,12:20,TXD,8/14/2019,13:45,TGD,F
B0381,27,FB793,8/15/2019,10:10,TGD,8/15/2019,11:45,SHO,F
B0381,28,FB796,8/15/2019,12:30,SHO,8/15/2019,14:05,TGD,F
B0381,29,FB653,8/16/2019,10:20,TGD,8/16/2019,11:35,SXJ,F
B0381,30,FB656,8/16/2019,12:35,SXJ,8/16/2019,13:55,TGD,F
B0381,31,FB2153,8/17/2019,10:20,TGD,8/17/2019,12:05,NOU,F
B0381,32,FB2154,8/17/2019,13:05,NOU,8/17/2019,14:50,TGD,F
B0381,33,FB981,8/18/2019,9:50,TGD,8/18/2019,11:40,TUK,F
B0381,34,FB456,8/18/2019,15:45,TUK,8/18/2019,17:30,TGD,F
B0381,35,FB59,8/19/2019,10:00,TGD,8/19/2019,11:35,NOU,F
B0381,36,FB62,8/19/2019,12:30,NOU,8/19/2019,14:05,TGD,F
B0381,37,FB793,8/20/2019,10:10,TGD,8/20/2019,11:45,SHO,F
B0381,38,FB796,8/20/2019,12:30,SHO,8/20/2019,14:05,TGD,F
B0381,39,FB553,8/21/2019,10:15,TGD,8/21/2019,11:35,TXD,F
B0381,40,FB554,8/21/2019,12:20,TXD,8/21/2019,13:45,TGD,F
B0381,41,FB2153,8/22/2019,10:20,TGD,8/22/2019,12:05,NOU,F
B0381,42,FB2154,8/22/2019,13:05,NOU,8/22/2019,14:50,TGD,F
B0381,43,FB553,8/23/2019,10:15,TGD,8/23/2019,11:35,TXD,F
B0381,44,FB554,8/23/2019,12:20,TXD,8/23/2019,13:45,TGD,F
B0381,45,FB2153,8/24/2019,10:20,TGD,8/24/2019,12:05,NOU,F
B0381,46,FB2154,8/24/2019,13:05,NOU,8/24/2019,14:50,TGD,F
B0381,47,FB59,8/25/2019,10:00,TGD,8/25/2019,11:35,NOU,F
B0381,48,FB62,8/25/2019,12:30,NOU,8/25/2019,14:05,TGD,F
B0381,49,FB793,8/26/2019,10:10,TGD,8/26/2019,11:45,SHO,F
B0381,50,FB796,8/26/2019,12:30,SHO,8/26/2019,14:05,TGD,F
B0381,51,FB793,8/27/2019,10:10,TGD,8/27/2019,11:45,SHO,F
B0381,52,FB796,8/27/2019,12:30,SHO,8/27/2019,14:05,TGD,F
B0381,53,FB553,8/28/2019,10:15,TGD,8/28/2019,11:35,TXD,F
B0381,54,FB554,8/28/2019,12:20,TXD,8/28/2019,13:45,TGD,F
B0381,55,FB553,8/29/2019,10:15,TGD,8/29/2019,11:35,TXD,F
B0381,56,FB554,8/29/2019,12:20,TXD,8/29/2019,13:45,TGD,F
B0381,57,FB59,8/30/2019,10:00,TGD,8/30/2019,11:35,NOU,F
B0381,58,FB62,8/30/2019,12:30,NOU,8/30/2019,14:05,TGD,F
B0381,59,FB643,8/31/2019,10:00,TGD,8/31/2019,11:40,XMJ,F
B0381,60,FB646,8/31/2019,12:25,XMJ,8/31/2019,14:10,TGD,F
B0382,1,FB643,8/1/2019,10:00,TGD,8/1/2019,11:40,XMJ,F
B0382,2,FB646,8/1/2019,12:25,XMJ,8/1/2019,14:10,TGD,F
B0382,3,FB553,8/2/2019,10:15,TGD,8/2/2019,11:35,TXD,F
B0382,4,FB554,8/2/2019,12:20,TXD,8/2/2019,13:45,TGD,F
B0382,5,FB793,8/3/2019,10:10,TGD,8/3/2019,11:45,SHO,F
B0382,6,FB796,8/3/2019,12:30,SHO,8/3/2019,14:05,TGD,F
B0382,7,FB793,8/4/2019,10:10,TGD,8/4/2019,11:45,SHO,F
B0382,8,FB796,8/4/2019,12:30,SHO,8/4/2019,14:05,TGD,F
B0382,9,FB653,8/5/2019,10:20,TGD,8/5/2019,11:35,SXJ,F
B0382,10,FB656,8/5/2019,12:35,SXJ,8/5/2019,13:55,TGD,F
B0382,11,FB553,8/6/2019,10:15,TGD,8/6/2019,11:35,TXD,F
B0382,12,FB554,8/6/2019,12:20,TXD,8/6/2019,13:45,TGD,F
B0382,13,FB553,8/7/2019,10:15,TGD,8/7/2019,11:35,TXD,F
B0382,14,FB554,8/7/2019,12:20,TXD,8/7/2019,13:45,TGD,F
B0382,15,FB653,8/8/2019,10:20,TGD,8/8/2019,11:35,SXJ,F
B0382,16,FB656,8/8/2019,12:35,SXJ,8/8/2019,13:55,TGD,F
B0382,17,FB653,8/9/2019,10:20,TGD,8/9/2019,11:35,SXJ,F
B0382,18,FB656,8/9/2019,12:35,SXJ,8/9/2019,13:55,TGD,F
B0382,19,FB653,8/10/2019,10:20,TGD,8/10/2019,11:35,SXJ,F
B0382,20,FB656,8/10/2019,12:35,SXJ,8/10/2019,13:55,TGD,F
B0382,21,FB59,8/11/2019,10:00,TGD,8/11/2019,11:35,NOU,F
B0382,22,FB62,8/11/2019,12:30,NOU,8/11/2019,14:05,TGD,F
B0382,23,FB2153,8/12/2019,10:20,TGD,8/12/2019,12:05,NOU,F
B0382,24,FB2154,8/12/2019,13:05,NOU,8/12/2019,14:50,TGD,F
B0382,25,FB643,8/13/2019,10:00,TGD,8/13/2019,11:40,XMJ,F
B0382,26,FB646,8/13/2019,12:25,XMJ,8/13/2019,14:10,TGD,F
B0382,27,FB653,8/14/2019,10:20,TGD,8/14/2019,11:35,SXJ,F
B0382,28,FB656,8/14/2019,12:35,SXJ,8/14/2019,13:55,TGD,F
B0382,29,FB553,8/15/2019,10:15,TGD,8/15/2019,11:35,TXD,F
B0382,30,FB554,8/15/2019,12:20,TXD,8/15/2019,13:45,TGD,F
B0382,31,FB753,8/16/2019,10:30,TGD,8/16/2019,11:30,XMQ,F
B0382,32,FB1173,8/16/2019,12:10,XMQ,8/16/2019,13:40,NOU,F
B0382,33,FB1174,8/16/2019,14:20,NOU,8/16/2019,15:55,XMQ,F
B0382,34,FB756,8/16/2019,16:35,XMQ,8/16/2019,17:45,TGD,F
B0382,35,FB653,8/17/2019,10:20,TGD,8/17/2019,11:35,SXJ,F
B0382,36,FB656,8/17/2019,12:35,SXJ,8/17/2019,13:55,TGD,F
B0382,37,FB59,8/18/2019,10:00,TGD,8/18/2019,11:35,NOU,F
B0382,38,FB62,8/18/2019,12:30,NOU,8/18/2019,14:05,TGD,F
B0382,39,FB793,8/19/2019,10:10,TGD,8/19/2019,11:45,SHO,F
B0382,40,FB796,8/19/2019,12:30,SHO,8/19/2019,14:05,TGD,F
B0382,41,FB553,8/20/2019,10:15,TGD,8/20/2019,11:35,TXD,F
B0382,42,FB554,8/20/2019,12:20,TXD,8/20/2019,13:45,TGD,F
B0382,43,FB653,8/21/2019,10:20,TGD,8/21/2019,11:35,SXJ,F
B0382,44,FB656,8/21/2019,12:35,SXJ,8/21/2019,13:55,TGD,F
B0382,45,FB653,8/22/2019,10:20,TGD,8/22/2019,11:35,SXJ,F
B0382,46,FB656,8/22/2019,12:35,SXJ,8/22/2019,13:55,TGD,F
B0382,47,FB2153,8/23/2019,10:20,TGD,8/23/2019,12:05,NOU,F
B0382,48,FB2154,8/23/2019,13:05,NOU,8/23/2019,14:50,TGD,F
B0382,49,FB753,8/24/2019,10:30,TGD,8/24/2019,11:30,XMQ,F
B0382,50,FB1173,8/24/2019,12:10,XMQ,8/24/2019,13:40,NOU,F
B0382,51,FB290,8/24/2019,14:20,NOU,8/24/2019,16:40,FBX,F
B0382,52,FB428,8/24/2019,17:30,FBX,8/24/2019,18:40,HOM,F
B0382,53,FB1709,8/24/2019,19:35,HOM,8/24/2019,20:50,FBX,F
